Wafer#2 7.8mils thick EE535,
2261,39.06915665
2260,39.02687836
2259,38.98149872
2258,39.02269745
2257,39.05258179
2256,39.02914047
2255,39.0252037
2254,39.02734756
2253,39.0973587
2252,39.10107422
2251,39.01805115
2250,39.02864838
2249,39.09017563
2248,39.07608032
2247,39.02441406
2246,39.07339859
2245,39.056633
2244,39.08961868
2243,39.08074951
2242,39.14697647
2241,39.1336937
2240,39.06539154
2239,39.09789658
2238,39.17256165
2237,39.11275101
2236,39.12289429
2235,39.16765213
2234,39.14083481
2233,39.10310364
2232,39.11651993
2231,39.19547653
2230,39.11759949
2229,39.16145706
2228,39.19888306
2227,39.22876358
2226,39.12905502
2225,39.17412567
2224,39.1660347
2223,39.17304611
2222,39.13314438
2221,39.21855164
2220,39.26487732
2219,39.12377167
2218,39.2265892
2217,39.24541473
2216,39.17722702
2215,39.21521759
2214,39.27825546
2213,39.24724197
2212,39.22524261
2211,39.28927231
2210,39.29868317
2209,39.21229935
2208,39.21299744
2207,39.3732338
2206,39.26163101
2205,39.22451782
2204,39.3154335
2203,39.30503082
2202,39.20320129
2201,39.32314301
2200,39.38817215
2199,39.24409103
2198,39.20339203
2197,39.37446594
2196,39.37731171
2195,39.17468262
2194,39.34334183
2193,39.41739655
2192,39.3229332
2191,39.2908287
2190,39.51226807
2189,39.38511658
2188,39.3120575
2187,39.42926788
2186,39.4836998
2185,39.29401779
2184,39.4141655
2183,39.53322601
2182,39.41651535
2181,39.37374496
2180,39.47507477
2179,39.51565552
2178,39.41415024
2177,39.45245361
2176,39.52960968
2175,39.50452042
2174,39.46234131
2173,39.57165527
2172,39.58159256
2171,39.5209465
2170,39.50844574
2169,39.4941597
2168,39.60155106
2167,39.53777313
2166,39.53091812
2165,39.56481934
2164,39.54594421
2163,39.56461716
2162,39.62675476
2161,39.57233429
2160,39.55347061
2159,39.60406113
2158,39.60053253
2157,39.6218071
2156,39.62376022
2155,39.62872696
2154,39.60902023
2153,39.62971497
2152,39.65024948
2151,39.68492126
2150,39.62791443
2149,39.68689346
2148,39.65042114
2147,39.5961647
2146,39.73108673
2145,39.67044067
2144,39.72598648
2143,39.67950821
2142,39.68294525
2141,39.69842529
2140,39.72267532
2139,39.74811554
2138,39.72328568
2137,39.76609802
2136,39.77804947
2135,39.80698776
2134,39.7526207
2133,39.77771378
2132,39.74742889
2131,39.76208115
2130,39.82389069
2129,39.77018738
2128,39.79549408
2127,39.79239273
2126,39.80163956
2125,39.82600403
2124,39.83755875
2123,39.84827423
2122,39.86483765
2121,39.83223343
2120,39.80926132
2119,39.8151474
2118,39.87166977
2117,39.83127594
2116,39.84524918
2115,39.84374237
2114,39.89002609
2113,39.87746811
2112,39.90254211
2111,39.92242813
2110,39.91306305
2109,39.89817047
2108,39.90856934
2107,39.90257263
2106,39.96845245
2105,39.9486351
2104,39.97103119
2103,39.93850708
2102,39.91823196
2101,39.95801163
2100,39.97494125
2099,39.99044037
2098,39.94800186
2097,40.00608826
2096,39.99702454
2095,39.9973259
2094,40.00544357
2093,40.02623749
2092,40.00312042
2091,40.00928879
2090,40.04887772
2089,40.06926346
2088,40.07945251
2087,40.04146576
2086,40.05909729
2085,40.0378685
2084,40.08417511
2083,40.09920502
2082,40.07950592
2081,40.07806778
2080,40.13119125
2079,40.1385231
2078,40.05807877
2077,40.09976196
2076,40.161026
2075,40.0953064
2074,40.1362915
2073,40.08852386
2072,40.14888
2071,40.15814972
2070,40.18778992
2069,40.17214203
2068,40.19827271
2067,40.21690369
2066,40.18524551
2065,40.22051239
2064,40.21398544
2063,40.16563416
2062,40.22220612
2061,40.21884918
2060,40.22937393
2059,40.22902679
2058,40.23501968
2057,40.2328949
2056,40.27181625
2055,40.30074692
2054,40.26867294
2053,40.29345703
2052,40.31355286
2051,40.26508713
2050,40.29566193
2049,40.32817078
2048,40.33481598
2047,40.27678299
2046,40.32590485
2045,40.30885315
2044,40.32002258
2043,40.34856796
2042,40.37108612
2041,40.34901428
2040,40.35786057
2039,40.36755753
2038,40.34298706
2037,40.36924744
2036,40.40901184
2035,40.35221481
2034,40.39587021
2033,40.39441681
2032,40.44312286
2031,40.37879562
2030,40.42676926
2029,40.44984436
2028,40.44991302
2027,40.44565964
2026,40.42951584
2025,40.48041534
2024,40.45420456
2023,40.4212532
2022,40.46348572
2021,40.45869827
2020,40.5100708
2019,40.51596451
2018,40.49853516
2017,40.4788208
2016,40.4923172
2015,40.48208237
2014,40.49832916
2013,40.53212357
2012,40.52547455
2011,40.57752228
2010,40.51707458
2009,40.51829529
2008,40.56945419
2007,40.58131027
2006,40.61805725
2005,40.57195282
2004,40.56907654
2003,40.6048584
2002,40.62300491
2001,40.60111618
2000,40.63698196
1999,40.69288254
1998,40.64916229
1997,40.76436615
1996,40.67170715
1995,40.71272278
1994,40.72439194
1993,40.7167244
1992,40.72576141
1991,40.73415756
1990,40.74104309
1989,40.76758575
1988,40.76548386
1987,40.80233002
1986,40.77516937
1985,40.77497864
1984,40.78623199
1983,40.79476166
1982,40.81435776
1981,40.78090668
1980,40.82639694
1979,40.82255554
1978,40.86397552
1977,40.8428421
1976,40.84868622
1975,40.82045746
1974,40.85568619
1973,40.83443451
1972,40.8987236
1971,40.82226944
1970,40.88140869
1969,40.91796112
1968,40.84991074
1967,40.89842224
1966,40.89981842
1965,40.95207596
1964,40.93583679
1963,40.95256042
1962,40.91956711
1961,40.98271561
1960,40.98255539
1959,40.94711304
1958,40.95745087
1957,40.95528793
1956,40.98819351
1955,40.93728638
1954,40.94997787
1953,41.00818253
1952,40.96787262
1951,41.02297592
1950,40.97299957
1949,40.96535873
1948,41.04873276
1947,41.030159
1946,41.01726151
1945,41.07880402
1944,41.02589035
1943,41.08221054
1942,41.02602005
1941,41.08067322
1940,41.05393219
1939,41.03067398
1938,41.06407166
1937,41.11994553
1936,41.07236481
1935,41.13756943
1934,41.10119629
1933,41.13044357
1932,41.1330986
1931,41.16288376
1930,41.20750427
1929,41.18911362
1928,41.13261032
1927,41.21722412
1926,41.20710373
1925,41.11661148
1924,41.13170242
1923,41.10660172
1922,41.20166016
1921,41.19840622
1920,41.2026062
1919,41.25751877
1918,41.26124573
1917,41.23704147
1916,41.2989502
1915,41.2036171
1914,41.20211792
1913,41.20597076
1912,41.19166946
1911,41.25410461
1910,41.24957657
1909,41.19664001
1908,41.23815536
1907,41.25305557
1906,41.25504684
1905,41.23070526
1904,41.26557541
1903,41.27783585
1902,41.31769562
1901,41.31930923
1900,41.34329605
1899,41.41917038
1898,41.41996002
1897,41.48316956
1896,41.42006683
1895,41.41926575
1894,41.3681488
1893,41.37428284
1892,41.39310455
1891,41.38879013
1890,41.4146843
1889,41.42760468
1888,41.47911072
1887,41.45508957
1886,41.51364899
1885,41.5240593
1884,41.54110718
1883,41.46568298
1882,41.45531464
1881,41.45168304
1880,41.47491074
1879,41.49978638
1878,41.52226639
1877,41.53184891
1876,41.55163193
1875,41.5411911
1874,41.47095871
1873,41.46274185
1872,41.42551804
1871,41.42799759
1870,41.41332245
1869,41.43279648
1868,41.50352097
1867,41.58929825
1866,41.61329651
1865,41.58470535
1864,41.65250778
1863,41.66847992
1862,41.63409424
1861,41.67853928
1860,41.68412018
1859,41.6954689
1858,41.66693115
1857,41.67534637
1856,41.70091629
1855,41.64109802
1854,41.60471725
1853,41.58308029
1852,41.63135529
1851,41.65229034
1850,41.64461136
1849,41.75320435
1848,41.75811005
1847,41.74964905
1846,41.7480011
1845,41.7385788
1844,41.7332077
1843,41.75750732
1842,41.74937439
1841,41.74279785
1840,41.75530243
1839,41.73725891
1838,41.77692032
1837,41.71570206
1836,41.78737259
1835,41.76870728
1834,41.79165268
1833,41.84292984
1832,41.85200119
1831,41.86170959
1830,41.93085861
1829,41.92794418
1828,41.94552231
1827,41.93040848
1826,41.94542313
1825,41.97449875
1824,41.90201187
1823,41.92114258
1822,41.87136459
1821,41.90301132
1820,41.89745331
1819,41.89570999
1818,41.95439911
1817,41.86595535
1816,41.92283249
1815,41.89760208
1814,41.95215225
1813,41.96991348
1812,41.97637939
1811,41.96154022
1810,41.9834671
1809,42.01274872
1808,42.03735733
1807,42.07474518
1806,42.07275391
1805,42.039505
1804,42.03884125
1803,42.08336639
1802,42.11326981
1801,42.03901291
1800,42.0646553
1799,42.00152969
1798,42.08937073
1797,42.04948044
1796,42.14371109
1795,42.11415863
1794,42.0564537
1793,42.12719345
1792,42.11004639
1791,42.12477493
1790,42.07559586
1789,42.12747192
1788,42.12494659
1787,42.17567825
1786,42.1832695
1785,42.17842865
1784,42.19833755
1783,42.13034058
1782,42.20142746
1781,42.17502975
1780,42.16124344
1779,42.24014282
1778,42.2327919
1777,42.24803543
1776,42.28256989
1775,42.27175903
1774,42.26092148
1773,42.26140213
1772,42.27783203
1771,42.31933594
1770,42.29453278
1769,42.28343201
1768,42.25188446
1767,42.34215164
1766,42.30757523
1765,42.32084656
1764,42.34620285
1763,42.30115509
1762,42.32986069
1761,42.30012131
1760,42.35634232
1759,42.33163071
1758,42.38660812
1757,42.38061142
1756,42.36149597
1755,42.37332153
1754,42.40020752
1753,42.43265915
1752,42.41770935
1751,42.39883041
1750,42.39121628
1749,42.41547012
1748,42.38541794
1747,42.45563889
1746,42.43629456
1745,42.50021744
1744,42.45809174
1743,42.41040039
1742,42.44901276
1741,42.47080231
1740,42.46805191
1739,42.49240494
1738,42.48522949
1737,42.48744202
1736,42.51319122
1735,42.5222435
1734,42.60766602
1733,42.51086044
1732,42.54002762
1731,42.59918213
1730,42.58628845
1729,42.5871315
1728,42.62136841
1727,42.53956223
1726,42.62645721
1725,42.58006668
1724,42.62820816
1723,42.59537125
1722,42.6453476
1721,42.61091995
1720,42.61240768
1719,42.64003754
1718,42.67791367
1717,42.63670349
1716,42.69730377
1715,42.6860466
1714,42.68675613
1713,42.68967056
1712,42.64490128
1711,42.72026825
1710,42.70483398
1709,42.7056427
1708,42.75115967
1707,42.77179718
1706,42.7305336
1705,42.74316406
1704,42.74397659
1703,42.7727623
1702,42.77553558
1701,42.79878998
1700,42.75128555
1699,42.83255386
1698,42.80489731
1697,42.77768707
1696,42.81484985
1695,42.83403778
1694,42.835495
1693,42.83347321
1692,42.83138657
1691,42.83301926
1690,42.84952164
1689,42.85666656
1688,42.84882355
1687,42.85648727
1686,42.90732193
1685,42.91549683
1684,42.90161896
1683,42.95232773
1682,42.9100647
1681,42.94355392
1680,42.87080002
1679,42.95988083
1678,42.9426651
1677,42.98889542
1676,42.95131302
1675,42.95539474
1674,42.9536972
1673,42.99847794
1672,42.96785736
1671,42.99020004
1670,43.05997849
1669,42.98926163
1668,43.00106049
1667,43.01663208
1666,43.02830887
1665,42.9836731
1664,43.06300735
1663,43.04328156
1662,43.09268188
1661,43.04521942
1660,43.08706665
1659,43.05796432
1658,43.10754013
1657,43.10311127
1656,43.11077118
1655,43.1134758
1654,43.17154312
1653,43.1076088
1652,43.12637329
1651,43.10983276
1650,43.14551163
1649,43.17372894
1648,43.14635086
1647,43.14274597
1646,43.16462326
1645,43.23401642
1644,43.17890167
1643,43.22709656
1642,43.16646576
1641,43.2420845
1640,43.1827507
1639,43.26366043
1638,43.29442978
1637,43.21064377
1636,43.24560165
1635,43.22566605
1634,43.24969101
1633,43.27814865
1632,43.29660034
1631,43.2575264
1630,43.32215118
1629,43.24294662
1628,43.35254669
1627,43.33060074
1626,43.29665756
1625,43.34627914
1624,43.31753922
1623,43.34960556
1622,43.33652878
1621,43.394207
1620,43.35836029
1619,43.39728928
1618,43.37534332
1617,43.43715286
1616,43.34719467
1615,43.43552399
1614,43.40427399
1613,43.34906006
1612,43.42134857
1611,43.42380524
1610,43.42147446
1609,43.42948151
1608,43.48312378
1607,43.41281891
1606,43.4878006
1605,43.44968414
1604,43.45964813
1603,43.51629639
1602,43.45969391
1601,43.5258522
1600,43.50026703
1599,43.52184677
1598,43.48773193
1597,43.52737808
1596,43.57657623
1595,43.50647736
1594,43.63618851
1593,43.52146912
1592,43.60645294
1591,43.53919601
1590,43.59074402
1589,43.59247208
1588,43.58468628
1587,43.68218613
1586,43.62833786
1585,43.65460968
1584,43.63082504
1583,43.64455414
1582,43.67368698
1581,43.57767105
1580,43.70487213
1579,43.63341522
1578,43.67291641
1577,43.65405273
1576,43.71834564
1575,43.72372055
1574,43.69406891
1573,43.67859268
1572,43.70016479
1571,43.72550201
1570,43.77890396
1569,43.70040512
1568,43.82654572
1567,43.70212555
1566,43.76211929
1565,43.76042175
1564,43.7689743
1563,43.81095886
1562,43.77529907
1561,43.8247757
1560,43.82669067
1559,43.74580002
1558,43.84072495
1557,43.82192612
1556,43.79655838
1555,43.83209229
1554,43.79513931
1553,43.87153244
1552,43.85858917
1551,43.83009338
1550,43.84315872
1549,43.87800217
1548,43.89809799
1547,43.8119278
1546,43.95263672
1545,43.90802002
1544,43.91834259
1543,43.95973206
1542,43.95479202
1541,43.94541931
1540,43.92574692
1539,43.90618134
1538,43.97900009
1537,43.95269394
1536,43.97055435
1535,44.01431274
1534,43.97784424
1533,44.00443268
1532,43.95378113
1531,43.95874786
1530,44.03856277
1529,43.99693298
1528,44.04841232
1527,44.01221466
1526,44.07771683
1525,44.10879517
1524,44.07261658
1523,44.02292633
1522,44.08973312
1521,44.05618286
1520,44.0748291
1519,44.08900833
1518,44.06513977
1517,44.1216774
1516,44.09312057
1515,44.07854843
1514,44.20093155
1513,44.07417297
1512,44.12921143
1511,44.15720367
1510,44.09031677
1509,44.15979385
1508,44.16588593
1507,44.15903091
1506,44.19707489
1505,44.15466309
1504,44.15603638
1503,44.26106262
1502,44.16618347
1501,44.21505737
1500,44.23267365
1499,44.20633698
1498,44.18431091
1497,44.31882477
1496,44.23651886
1495,44.28855515
1494,44.24423599
1493,44.23620987
1492,44.3528862
1491,44.30880737
1490,44.30729294
1489,44.30766678
1488,44.28497696
1487,44.2983017
1486,44.35568619
1485,44.3526268
1484,44.27556229
1483,44.35398483
1482,44.36091614
1481,44.32361603
1480,44.41799927
1479,44.38109589
1478,44.38451385
1477,44.39572906
1476,44.34620285
1475,44.41617584
1474,44.43266296
1473,44.37145996
1472,44.38340378
1471,44.4502182
1470,44.4016037
1469,44.42241669
1468,44.49436188
1467,44.46044922
1466,44.46860504
1465,44.47537994
1464,44.52375793
1463,44.47793198
1462,44.51888275
1461,44.56639481
1460,44.47297668
1459,44.47713852
1458,44.51731873
1457,44.5244751
1456,44.50505829
1455,44.57166672
1454,44.53076172
1453,44.49697876
1452,44.5526123
1451,44.56344986
1450,44.51324463
1449,44.56309891
1448,44.58628464
1447,44.59135056
1446,44.67045212
1445,44.60524368
1444,44.56229401
1443,44.63106537
1442,44.63003922
1441,44.60910416
1440,44.56748199
1439,44.64788055
1438,44.66851044
1437,44.62844086
1436,44.69603729
1435,44.68178558
1434,44.65213394
1433,44.70830536
1432,44.70921326
1431,44.71069717
1430,44.66292572
1429,44.74274063
1428,44.74075699
1427,44.71318436
1426,44.73962402
1425,44.75709915
1424,44.73854446
1423,44.68194199
1422,44.75721741
1421,44.75297165
1420,44.79307175
1419,44.80239868
1418,44.79981232
1417,44.81559753
1416,44.80200958
1415,44.79667664
1414,44.87821198
1413,44.81391144
1412,44.81549835
1411,44.8801918
1410,44.90874863
1409,44.90166473
1408,44.84159088
1407,44.9329071
1406,44.92264938
1405,44.90218353
1404,44.89103699
1403,44.89929581
1402,44.89932251
1401,44.92452621
1400,44.95949173
1399,44.92765427
1398,44.89927292
1397,44.92307663
1396,44.91091537
1395,44.9981575
1394,44.94169998
1393,44.93103027
1392,45.00561905
1391,45.04369354
1390,45.03607941
1389,45.09116745
1388,45.03778458
1387,45.1206398
1386,45.12178421
1385,45.10082626
1384,45.04357147
1383,45.09993362
1382,45.07669067
1381,45.06692123
1380,45.07009506
1379,45.1316185
1378,45.10900879
1377,45.05932236
1376,45.14248276
1375,45.10191345
1374,45.24185181
1373,45.14566422
1372,45.22558212
1371,45.24265671
1370,45.22121429
1369,45.25351715
1368,45.22502518
1367,45.26449203
1366,45.22426224
1365,45.23736954
1364,45.18592834
1363,45.2299614
1362,45.30554199
1361,45.23780823
1360,45.27908707
1359,45.23588943
1358,45.25292587
1357,45.28636169
1356,45.23507309
1355,45.30619812
1354,45.25293732
1353,45.27354813
1352,45.29241562
1351,45.26446533
1350,45.2844429
1349,45.2771759
1348,45.31049728
1347,45.34273148
1346,45.36735916
1345,45.33175659
1344,45.36193466
1343,45.35159683
1342,45.37873459
1341,45.40147018
1340,45.37588501
1339,45.35737228
1338,45.36678314
1337,45.36518097
1336,45.3205986
1335,45.45443726
1334,45.44962692
1333,45.42340088
1332,45.43916702
1331,45.43681335
1330,45.44254684
1329,45.50529099
1328,45.47974396
1327,45.42571259
1326,45.49526978
1325,45.46335602
1324,45.48331451
1323,45.44656754
1322,45.48215103
1321,45.47782898
1320,45.48719788
1319,45.51419449
1318,45.51041794
1317,45.56414413
1316,45.58718109
1315,45.54005432
1314,45.56864929
1313,45.54255676
1312,45.54388428
1311,45.51954269
1310,45.57321548
1309,45.67272949
1308,45.60275269
1307,45.55354691
1306,45.54447937
1305,45.55980682
1304,45.62086487
1303,45.60186768
1302,45.65960312
1301,45.62742615
1300,45.67839813
1299,45.67223358
1298,45.60155106
1297,45.60330963
1296,45.60371017
1295,45.67858505
1294,45.66529465
1293,45.71530533
1292,45.74908447
1291,45.70254135
1290,45.69824219
1289,45.71497726
1288,45.67715836
1287,45.73104477
1286,45.76315308
1285,45.76348114
1284,45.76172638
1283,45.83283234
1282,45.80265427
1281,45.758255
1280,45.74282837
1279,45.67214203
1278,45.71686554
1277,45.69860077
1276,45.75101852
1275,45.74923325
1274,45.84645081
1273,45.84633255
1272,45.86104965
1271,45.79803467
1270,45.83267212
1269,45.81328201
1268,45.80137253
1267,45.79268646
1266,45.78232193
1265,45.77288818
1264,45.78188324
1263,45.82952881
1262,45.86121368
1261,45.80255127
1260,45.83641434
1259,45.93695068
1258,45.91631699
1257,45.85573959
1256,45.93785095
1255,45.92261887
1254,45.94236374
1253,45.91654587
1252,45.93163681
1251,45.89453506
1250,45.86425018
1249,45.88243866
1248,45.9129715
1247,45.87847519
1246,45.88629913
1245,45.92294312
1244,45.92021561
1243,45.96234131
1242,45.95392227
1241,45.93900299
1240,46.00810242
1239,45.99663162
1238,46.04608536
1237,46.02273941
1236,45.99295425
1235,46.00716782
1234,45.97245407
1233,45.97421265
1232,45.9830513
1231,46.05499649
1230,46.04140091
1229,46.02019501
1228,46.04866028
1227,46.00685501
1226,46.08725357
1225,46.08205032
1224,46.0467453
1223,46.07780457
1222,46.05757523
1221,46.07549667
1220,46.04271698
1219,46.1065712
1218,46.07300568
1217,46.02161789
1216,46.07563782
1215,46.06341171
1214,46.13874435
1213,46.07990265
1212,46.10743332
1211,46.08743668
1210,46.143116
1209,46.11284637
1208,46.11801529
1207,46.13172531
1206,46.13454056
1205,46.14255142
1204,46.11933136
1203,46.14073563
1202,46.15208817
1201,46.12862015
1200,46.13398743
1199,46.10605621
1198,46.12665176
1197,46.10358047
1196,46.1356926
1195,46.19351196
1194,46.1668396
1193,46.10924911
1192,46.17640305
1191,46.15543747
1190,46.15302277
1189,46.15942764
1188,46.16888046
1187,46.17669678
1186,46.20291138
1185,46.14974213
1184,46.17414474
1183,46.18915939
1182,46.215065
1181,46.16998291
1180,46.14752579
1179,46.21107101
1178,46.16482162
1177,46.21168518
1176,46.15690231
1175,46.13173676
1174,46.11381912
1173,46.16867447
1172,46.11829758
1171,46.13764191
1170,46.15611649
1169,46.1765213
1168,46.13536835
1167,46.14323807
1166,46.12703705
1165,46.10423279
1164,46.11887741
1163,46.05062485
1162,46.03555298
1161,46.05669022
1160,46.02116013
1159,46.06549454
1158,46.06269836
1157,45.98451614
1156,46.02423477
1155,45.97319794
1154,45.99330902
1153,46.00709534
1152,45.96580887
1151,45.96400452
1150,45.92361832
1149,45.94905853
1148,45.90862274
1147,45.88746262
1146,45.82910919
1145,45.8474617
1144,45.82059479
1143,45.82883072
1142,45.78057098
1141,45.77309036
1140,45.72948837
1139,45.7270546
1138,45.70505905
1137,45.66472244
1136,45.68774033
1135,45.64891434
1134,45.60428619
1133,45.5670433
1132,45.59236908
1131,45.49028015
1130,45.46608353
1129,45.48821259
1128,45.48976898
1127,45.41247177
1126,45.43669891
1125,45.3547287
1124,45.32948303
1123,45.34453583
1122,45.25216675
1121,45.2713623
1120,45.18167496
1119,45.15855789
1118,45.06295395
1117,45.11312103
1116,45.09840012
1115,45.0182991
1114,45.01405716
1113,44.93135834
1112,44.94739151
1111,44.85508347
1110,44.84675217
1109,44.69675064
1108,44.74042511
1107,44.71459579
1106,44.62206268
1105,44.62163925
1104,44.52068329
1103,44.51636124
1102,44.47403717
1101,44.40077209
1100,44.36565781
1099,44.33198929
1098,44.28149033
1097,44.16189194
1096,44.16748428
1095,44.04097366
1094,43.94883728
1093,43.94301605
1092,43.87607956
1091,43.79563522
1090,43.75518036
1089,43.68712997
1088,43.62520599
1087,43.54662323
1086,43.46359253
1085,43.42897415
1084,43.29908752
1083,43.2321701
1082,43.12353134
1081,43.11833191
1080,42.99946594
1079,42.95325851
1078,42.82097626
1077,42.75317001
1076,42.73700333
1075,42.6241951
1074,42.49987411
1073,42.41876221
1072,42.29438019
1071,42.25370789
1070,42.09050369
1069,42.04325867
1068,41.90004349
1067,41.85406876
1066,41.70454407
1065,41.59477997
1064,41.48858261
1063,41.37577057
1062,41.22301483
1061,41.11758041
1060,40.91906738
1059,40.75666809
1058,40.52882385
1057,40.35778809
1056,40.17146301
1055,39.99863052
1054,39.76541138
1053,39.6504631
1052,39.45557022
1051,39.29110336
1050,39.11330032
1049,38.94820404
1048,38.78229141
1047,38.60552979
1046,38.48143387
1045,38.25514984
1044,38.0422821
1043,37.90061951
1042,37.725914
1041,37.49390411
1040,37.3443985
1039,37.15497971
1038,37.01073074
1037,36.8938446
1036,36.66302109
1035,36.48986053
1034,36.32645798
1033,36.19346237
1032,35.97948074
1031,35.84025955
1030,35.67459869
1029,35.54452515
1028,35.31801224
1027,35.22261429
1026,35.0752449
1025,34.96473312
1024,34.78884125
1023,34.6293335
1022,34.50594711
1021,34.43492126
1020,34.22970963
1019,34.14840317
1018,34.0055809
1017,33.96184921
1016,33.8240242
1015,33.70700073
1014,33.59160995
1013,33.50826263
1012,33.39301682
1011,33.30539322
1010,33.22917938
1009,33.08850479
1008,32.99892426
1007,32.95473862
1006,32.89698029
1005,32.7955513
1004,32.72161865
1003,32.66774368
1002,32.63277435
1001,32.54099655
1000,32.45384216
999,32.43766022
998,32.37780762
997,32.30828476
996,32.25715637
995,32.20363998
994,32.14372253
993,32.11874008
992,32.13882065
991,32.03986359
990,31.99873352
989,31.99060249
988,31.92559433
987,31.88950729
986,31.82105064
985,31.83043861
984,31.79180908
983,31.75491142
982,31.76504326
981,31.70412445
980,31.71219254
979,31.65538979
978,31.65868187
977,31.61548424
976,31.65276909
975,31.57431221
974,31.57595444
973,31.57657051
972,31.55040359
971,31.54130936
970,31.52290535
969,31.51404572
968,31.49765968
967,31.48369217
966,31.51325226
965,31.49547195
964,31.51138115
963,31.43011665
962,31.49337387
961,31.46458626
960,31.45994186
959,31.48161125
958,31.45484924
957,31.50648499
956,31.44129181
955,31.47303391
954,31.41836166
953,31.42532921
952,31.45730591
951,31.47550774
950,31.4401207
949,31.41765976
948,31.46558762
947,31.51030159
946,31.46081352
945,31.4614296
944,31.4251461
943,31.43672943
