Wafer#1 11.3mils thick EE535,
2276,46.87149429
2275,46.91274643
2274,46.91708755
2273,46.85196686
2272,46.83258438
2271,46.85363007
2270,46.890522
2269,46.88337326
2268,46.86845016
2267,46.89447784
2266,46.86281967
2265,46.8735733
2264,46.88267517
2263,46.87174606
2262,46.92668533
2261,46.87639618
2260,46.88184738
2259,46.84647751
2258,46.94952011
2257,46.84823608
2256,46.91846085
2255,46.85918427
2254,46.91560364
2253,46.90681839
2252,46.95498276
2251,46.88519287
2250,46.93880081
2249,46.88180161
2248,46.92404175
2247,46.89984131
2246,46.89853668
2245,46.89353561
2244,46.92269516
2243,46.95293427
2242,46.88022995
2241,46.96146774
2240,46.87366104
2239,46.8780899
2238,46.94074631
2237,46.93386078
2236,46.92308426
2235,46.91067505
2234,46.91427231
2233,46.92395782
2232,46.93653488
2231,46.90522003
2230,46.94783401
2229,46.90640259
2228,46.92038727
2227,46.92679214
2226,46.93452835
2225,46.92271805
2224,46.90189362
2223,46.97975922
2222,46.95842743
2221,46.96332932
2220,46.94221497
2219,46.99656296
2218,46.90525818
2217,46.98951721
2216,46.89451599
2215,46.96537018
2214,46.95777893
2213,46.99662399
2212,46.89865494
2211,47.00160217
2210,46.92185211
2209,47.04515457
2208,46.88707352
2207,47.01434326
2206,46.86157227
2205,46.99381638
2204,46.91448593
2203,47.01443481
2202,46.89326096
2201,47.03821945
2200,46.88676071
2199,47.01441574
2198,46.83023834
2197,47.07318115
2196,46.88356018
2195,46.99827576
2194,46.86288834
2193,46.96135712
2192,46.84260941
2191,46.9941864
2190,46.85342789
2189,46.97776413
2188,46.86829376
2187,46.98680496
2186,46.9021759
2185,46.93030548
2184,46.81473541
2183,46.91467667
2182,46.8574028
2181,46.8682785
2180,46.89636993
2179,46.90872574
2178,46.84188461
2177,46.85074615
2176,46.84767914
2175,46.84125519
2174,46.81797409
2173,46.83125305
2172,46.82946396
2171,46.81085968
2170,46.83919144
2169,46.83449936
2168,46.82245636
2167,46.83139801
2166,46.86141968
2165,46.82625961
2164,46.85307312
2163,46.79050446
2162,46.80992508
2161,46.81222153
2160,46.86462784
2159,46.82889557
2158,46.83958817
2157,46.76891708
2156,46.84202957
2155,46.79059219
2154,46.79458618
2153,46.76422119
2152,46.83710861
2151,46.79810333
2150,46.76987839
2149,46.78395844
2148,46.8534584
2147,46.81961823
2146,46.82176971
2145,46.79095459
2144,46.75229263
2143,46.80899048
2142,46.76826859
2141,46.81111145
2140,46.76971054
2139,46.80587769
2138,46.80518723
2137,46.77388
2136,46.7649765
2135,46.75128555
2134,46.78127289
2133,46.74529266
2132,46.80794907
2131,46.79292679
2130,46.85541153
2129,46.75669861
2128,46.78946686
2127,46.70703888
2126,46.76858521
2125,46.76007843
2124,46.75439453
2123,46.82255173
2122,46.73670578
2121,46.7851944
2120,46.78800583
2119,46.77503586
2118,46.7522316
2117,46.76528549
2116,46.78896713
2115,46.81116867
2114,46.73711395
2113,46.78995514
2112,46.77228928
2111,46.75026703
2110,46.77699661
2109,46.75625992
2108,46.75763702
2107,46.74720383
2106,46.75395203
2105,46.70835495
2104,46.74721909
2103,46.75796127
2102,46.75600052
2101,46.75277328
2100,46.71924591
2099,46.7972641
2098,46.76209259
2097,46.77548599
2096,46.71352768
2095,46.72372437
2094,46.80865479
2093,46.73089218
2092,46.76940155
2091,46.760952
2090,46.72504807
2089,46.69299698
2088,46.72112656
2087,46.79311371
2086,46.6795578
2085,46.73691559
2084,46.67349243
2083,46.71848297
2082,46.69258881
2081,46.72940445
2080,46.68595886
2079,46.74924469
2078,46.73291016
2077,46.70171738
2076,46.68611145
2075,46.79878235
2074,46.69810867
2073,46.69283295
2072,46.67704391
2071,46.7352066
2070,46.6638031
2069,46.7184639
2068,46.72299576
2067,46.644104
2066,46.72103882
2065,46.64661789
2064,46.64880753
2063,46.7122345
2062,46.72354889
2061,46.70957184
2060,46.70152283
2059,46.67883301
2058,46.70625305
2057,46.73563385
2056,46.70761108
2055,46.70653152
2054,46.71889114
2053,46.63171005
2052,46.65868378
2051,46.65406418
2050,46.62527466
2049,46.662117
2048,46.67803192
2047,46.64852905
2046,46.70758438
2045,46.67405701
2044,46.66474533
2043,46.64450455
2042,46.68667221
2041,46.68684769
2040,46.67778778
2039,46.67276382
2038,46.68675613
2037,46.70798111
2036,46.63951492
2035,46.72315598
2034,46.62170029
2033,46.69552994
2032,46.71113968
2031,46.64626312
2030,46.63638687
2029,46.62947845
2028,46.64232635
2027,46.61788177
2026,46.59510422
2025,46.57177734
2024,46.62076187
2023,46.61888885
2022,46.67918396
2021,46.64630127
2020,46.61062241
2019,46.62123871
2018,46.64332581
2017,46.67821503
2016,46.60894775
2015,46.62444305
2014,46.6167717
2013,46.58300781
2012,46.61972427
2011,46.59021759
2010,46.62903976
2009,46.63555527
2008,46.56700897
2007,46.61517715
2006,46.56398773
2005,46.52049255
2004,46.56741333
2003,46.57587433
2002,46.5593338
2001,46.54281616
2000,46.60071945
1999,46.56864166
1998,46.63389206
1997,46.5927124
1996,46.6414566
1995,46.65005875
1994,46.60730362
1993,46.58765411
1992,46.58153915
1991,46.58356476
1990,46.56484604
1989,46.53595734
1988,46.58002472
1987,46.56964874
1986,46.61068726
1985,46.51280594
1984,46.57206726
1983,46.57695389
1982,46.57705307
1981,46.56141663
1980,46.58184814
1979,46.5483017
1978,46.52680588
1977,46.51057053
1976,46.55717087
1975,46.55694962
1974,46.52502441
1973,46.46582413
1972,46.4555397
1971,46.57547379
1970,46.4831543
1969,46.50562668
1968,46.50499344
1967,46.48643112
1966,46.44491196
1965,46.48412704
1964,46.50725555
1963,46.45687485
1962,46.47430801
1961,46.49662781
1960,46.48765564
1959,46.39617157
1958,46.45487213
1957,46.42101288
1956,46.33408356
1955,46.35622025
1954,46.35344315
1953,46.33664322
1952,46.33875656
1951,46.31586456
1950,46.29207611
1949,46.29085159
1948,46.27547455
1947,46.2866478
1946,46.2137413
1945,46.15150833
1944,46.15078354
1943,46.10971451
1942,46.13307953
1941,46.06249619
1940,46.04245758
1939,46.03167343
1938,45.97364807
1937,45.96387482
1936,45.93785477
1935,45.94070053
1934,45.87472534
1933,45.89661789
1932,45.85705566
1931,45.81257629
1930,45.75058365
1929,45.66988373
1928,45.74805069
1927,45.71250534
1926,45.70161819
1925,45.5984726
1924,45.65925217
1923,45.6737442
1922,45.60522079
1921,45.6415062
1920,45.66083527
1919,45.55438614
1918,45.61472321
1917,45.52800369
1916,45.51698303
1915,45.48859787
1914,45.44096756
1913,45.4176445
1912,45.4080925
1911,45.37841797
1910,45.26506042
1909,45.17931747
1908,45.19148254
1907,45.0932579
1906,45.05957794
1905,44.9693222
1904,45.0259552
1903,44.97352219
1902,44.99396515
1901,45.04556656
1900,44.98640823
1899,44.96883392
1898,44.97982407
1897,44.93407822
1896,44.9384346
1895,44.91790771
1894,44.85898209
1893,44.84403229
1892,44.82462692
1891,44.80978394
1890,44.71081924
1889,44.67507172
1888,44.65267944
1887,44.60755157
1886,44.55819321
1885,44.50834274
1884,44.46789932
1883,44.41854477
1882,44.38967133
1881,44.33568573
1880,44.30231094
1879,44.25133896
1878,44.18782806
1877,44.12682724
1876,44.11690903
1875,44.0212059
1874,44.06415176
1873,44.06319046
1872,43.9328804
1871,43.95579529
1870,43.99645996
1869,43.90203857
1868,43.82151794
1867,43.81243896
1866,43.77017212
1865,43.59924316
1864,43.54305267
1863,43.52962494
1862,43.47816467
1861,43.34025574
1860,43.27362061
1859,43.22100449
1858,43.08546066
1857,43.05974579
1856,42.93360901
1855,42.89500809
1854,42.82969666
1853,42.81361389
1852,42.79611206
1851,42.74205399
1850,42.65398407
1849,42.45317459
1848,42.463871
1847,42.35357666
1846,42.28340149
1845,42.25814438
1844,42.18420792
1843,42.13016891
1842,42.03400421
1841,41.93799591
1840,41.8940506
1839,41.78198242
1838,41.62291718
1837,41.5599556
1836,41.48911667
1835,41.39267349
1834,41.24325943
1833,41.15010071
1832,40.98790741
1831,40.94725418
1830,40.87638474
1829,40.81581879
1828,40.70376968
1827,40.67412949
1826,40.55677795
1825,40.47584152
1824,40.38651657
1823,40.26585007
1822,40.23122787
1821,40.06142426
1820,39.97438049
1819,39.84193039
1818,39.71656799
1817,39.60789108
1816,39.47545624
1815,39.4031868
1814,39.25294113
1813,39.19419479
1812,38.98101044
1811,38.932724
1810,38.79356384
1809,38.70793533
1808,38.57812119
1807,38.4252739
1806,38.28338623
1805,38.18904114
1804,38.0599823
1803,37.92531586
1802,37.75582504
1801,37.61104202
1800,37.4659462
1799,37.30047989
1798,37.15452576
1797,36.93032837
1796,36.79653549
1795,36.62385559
1794,36.34307861
1793,36.17715836
1792,35.93386078
1791,35.68815994
1790,35.52856827
1789,35.30763245
1788,35.05204773
1787,34.8271904
1786,34.64313126
1785,34.4130249
1784,34.23579788
1783,34.04421997
1782,33.83742905
1781,33.65335464
1780,33.45946884
1779,33.23046494
1778,33.05031204
1777,32.838871
1776,32.61740112
1775,32.46242905
1774,32.24562454
1773,32.1287117
1772,31.89359665
1771,31.65616989
1770,31.41765594
1769,31.31115723
1768,31.10280418
1767,30.88166428
1766,30.69210625
1765,30.50337982
1764,30.36038017
1763,30.15681267
1762,29.98508835
1761,29.82691574
1760,29.57286263
1759,29.41158104
1758,29.22940636
1757,28.94579506
1756,28.79499817
1755,28.6647892
1754,28.41849327
1753,28.23158836
1752,28.07346344
1751,27.84892082
1750,27.68502808
1749,27.51008034
1748,27.30175781
1747,27.13725853
1746,26.9134903
1745,26.72065544
1744,26.6102581
1743,26.38468361
1742,26.14454651
1741,25.95255661
1740,25.88624001
1739,25.63822937
1738,25.46304703
1737,25.24937439
1736,25.06632423
1735,24.88209534
1734,24.7237606
1733,24.51462555
1732,24.30065918
1731,24.12760735
1730,23.99246788
1729,23.79747772
1728,23.52903748
1727,23.42818832
1726,23.21399879
1725,23.12157631
1724,22.86600494
1723,22.71295357
1722,22.45903969
1721,22.38053703
1720,22.12288475
1719,21.96531677
1718,21.7808609
1717,21.63948822
1716,21.46567726
1715,21.23430443
1714,21.08845901
1713,20.83143234
1712,20.72478485
1711,20.52140999
1710,20.327034
1709,20.14501572
1708,19.94845581
1707,19.78421211
1706,19.6511097
1705,19.4145813
1704,19.25404739
1703,19.12814903
1702,18.9378643
1701,18.73645401
1700,18.5501976
1699,18.36691666
1698,18.15270805
1697,18.03029251
1696,17.86968613
1695,17.71463585
1694,17.51494217
1693,17.38296509
1692,17.12901497
1691,16.98464203
1690,16.78815842
1689,16.64438248
1688,16.42816734
1687,16.21419334
1686,16.09752274
1685,15.85289383
1684,15.70308018
1683,15.56263542
1682,15.43164253
1681,15.21449566
1680,14.9854002
1679,14.94842148
1678,14.74017811
1677,14.5310421
1676,14.333004
1675,14.16789627
1674,14.04596233
1673,13.83294487
1672,13.63352585
1671,13.49243355
1670,13.30938625
1669,13.13605881
1668,13.01637173
1667,12.8298893
1666,12.67126942
1665,12.50856972
1664,12.37334156
1663,12.19943523
1662,12.02271843
1661,11.85055161
1660,11.67350674
1659,11.45865345
1658,11.29715729
1657,11.17907619
1656,11.01645851
1655,10.88488865
1654,10.70215702
1653,10.55279827
1652,10.39582443
1651,10.22393513
1650,10.05388165
1649,9.90292263
1648,9.718052864
1647,9.603505135
1646,9.405125618
1645,9.197529793
1644,9.083909988
1643,9.001467705
1642,8.757538795
1641,8.657539368
1640,8.433241844
1639,8.255512238
1638,8.163372993
1637,8.014102936
1636,7.881164551
1635,7.717173576
1634,7.545541286
1633,7.393130779
1632,7.229761124
1631,7.082825661
1630,6.944653511
1629,6.741943836
1628,6.650313854
1627,6.521275043
1626,6.379259586
1625,6.238070011
1624,6.089575768
1623,5.98786211
1622,5.771948338
1621,5.620583057
1620,5.474905968
1619,5.380414963
1618,5.183049679
1617,5.069173813
1616,4.925227165
1615,4.786275864
1614,4.676538467
1613,4.570517063
1612,4.396953106
1611,4.284865856
1610,4.131918907
1609,4.054177761
1608,3.896082163
1607,3.725231171
1606,3.578440428
1605,3.492067099
1604,3.295722485
1603,3.182104111
1602,3.066485405
1601,2.950663567
1600,2.789093494
1599,2.771492958
1598,2.626862288
1597,2.495638371
1596,2.334956646
1595,2.309528828
1594,2.106302738
1593,2.053226471
1592,1.937242627
1591,1.838157535
1590,1.763202667
1589,1.600612879
1588,1.529263973
1587,1.445876479
1586,1.333984137
1585,1.26523912
1584,1.175109744
1583,1.044079542
1582,0.99295789
1581,0.944586277
1580,0.835847497
1579,0.748713255
1578,0.758155227
1577,0.652926743
1576,0.637279332
1575,0.524462521
1574,0.442126662
1573,0.464294434
1572,0.36553964
1571,0.269130021
1570,0.25990504
1569,0.256718218
1568,0.171038434
1567,0.176754504
1566,0.0872664
1565,0.161722973
1564,0.085008889
1563,0.054614265
1562,0.060151599
1561,0.071527295
1560,0.027326535
1559,0.009525533
1558,0.000860444
1557,0.058052491
1556,-0.03821256
1555,0.041990284
1554,-0.01977928
1553,-0.000445896
1552,0.024139512
1551,0.033127636
1550,-0.021935636
1549,0.04810122
1548,-0.027756372
1547,0.01210583
1546,0.058619853
1545,0.060318496
1544,0.018013472
1543,0.022818591
1542,-0.01301611
1541,0.065910399
1540,0.022485878
1539,0.039241474
1538,0.028510474
1537,-0.006786709
1536,-0.031679187
1535,0.048493531
1534,-0.014686154
1533,-0.049184307
1532,0.008517653
1531,0.004505274
1530,0.020646645
1529,-0.006707513
1528,0.02356126
1527,0.057949331
1526,0.005362185
1525,0.07655593
1524,-0.037146103
1523,-0.077425659
1522,-0.046542138
1521,0.036072832
1520,-0.136365771
1519,0.032946356
1518,0.09450797
1517,-0.006319258
1516,0.033990301
1515,-0.024707217
1514,-0.020535806
1513,0.042338997
1512,0.021644184
1511,-0.033429965
1510,-0.028405117
1509,-0.002068009
1508,-0.012722777
1507,-0.027570423
1506,0.001433478
1505,-0.005981951
1504,0.003175963
1503,0.018503901
1502,-0.024215415
1501,-0.076260805
1500,-0.015029715
1499,0.052743331
1498,0.000350561
1497,0.052455038
1496,0.015232255
1495,-0.038000043
1494,0.018154576
1493,0.036597617
1492,-0.034248993
1491,0.010014289
1490,-0.06943208
1489,0.002680564
1488,-0.012268944
1487,-0.059859268
1486,0.006363243
1485,0.082535207
1484,0.035270646
1483,-0.036825392
1482,0.009053775
1481,-0.01591753
1480,-0.000247238
1479,-0.038050666
1478,0.013249755
1477,-0.031006845
1476,0.082683638
1475,-0.026110824
1474,0.055239402
1473,-0.027884563
1472,-0.048988231
1471,-0.031355012
1470,0.050071284
1469,0.003844876
1468,0.051775411
1467,0.056394022
1466,-0.004209948
1465,-0.011855309
1464,0.062710829
1463,0.034052722
1462,0.010176761
1461,0.003470572
1460,0.008975853
1459,-0.001712045
1458,0.067895129
1457,-0.021270711
1456,-0.055001281
1455,0.012748298
1454,-0.045334596
1453,-0.031077566
1452,0.045172676
1451,-0.032524981
1450,0.01099326
1449,-0.038918309
1448,0.034718372
1447,-0.021318976
1446,-0.00861425
1445,-0.032546084
1444,-0.113700226
1443,-0.016877655
1442,0.020496316
1441,0.00519498
1440,0.022214845
1439,-0.025762627
1438,-0.0300825
1437,-0.002156551
1436,0.002986796
1435,0.042600032
1434,-0.026310133
1433,-0.0366535
1432,0.075396411
1431,-0.010418974
1430,0.028786266
1429,0.042314902
1428,-0.012776126
1427,-0.021942392
1426,-0.041468658
1425,0.02146302
1424,0.013227668
1423,0.03159726
1422,0.051474076
1421,0.037313819
1420,0.041971102
1419,0.037442639
1418,-0.028676644
1417,-0.02047058
1416,-0.017290181
1415,0.018536702
1414,-0.027529147
1413,0.011868889
1412,0.016003275
1411,0.031180363
1410,0.01698887
1409,0.101820462
1408,0.025739085
1407,0.004636861
1406,0.012738778
1405,0.010336828
1404,0.025937768
1403,0.062033173
1402,-0.001017237
1401,-0.013836271
1400,0.040634889
1399,-0.003218174
1398,-0.05078987
1397,0.031261146
1396,-0.044778381
1395,0.041203883
1394,0.007981332
1393,0.01540558
1392,0.061743993
1391,-0.005905672
1390,0.014164645
1389,0.025632109
1388,-0.007243185
1387,-0.026053248
1386,0.08094243
1385,0.006429328
1384,-0.014804343
1383,-0.022834541
1382,0.002227046
1381,-0.02382507
1380,-0.01793956
1379,0.032114323
1378,-0.021305807
1377,0.080145083
1376,-0.000536177
1375,0.031582478
1374,0.007767078
1373,-0.061206661
1372,0.005533817
1371,0.010597517
1370,0.011352668
1369,-0.003244366
1368,-0.046083517
1367,0.031972427
1366,-0.019110009
1365,0.040538449
1364,-0.032111399
1363,0.014603633
1362,0.029705662
1361,0.027966043
1360,-0.004792971
1359,0.059810217
1358,-0.039558612
1357,-0.049486954
1356,0.031463977
1355,-0.047342442
1354,0.05351162
1353,0.068275377
1352,0.061010189
1351,0.012923751
1350,-0.02624305
1349,-0.034687296
1348,0.024735678
1347,-0.026124932
1346,-0.005946874
1345,0.019410642
1344,-0.005481474
1343,-0.017281257
1342,-0.018795205
1341,0.049205817
1340,-0.005753891
1339,-0.039516386
1338,-0.003864021
1337,-0.008127633
1336,-0.032153998
1335,-0.038057633
1334,0.014512673
1333,-0.056096591
1332,0.009414556
1331,0.054812845
1330,-0.011455175
1329,0.029744606
1328,0.017312247
1327,0.062511288
1326,0.026535247
1325,-0.013575281
1324,0.05788001
1323,0.026569175
1322,-0.04430205
1321,-0.015192769
1320,0.003015274
1319,0.001166822
1318,-0.044577491
1317,0.011377937
1316,0.023261424
1315,0.020336054
1314,0.034458369
1313,0.007693502
1312,0.015054205
1311,0.023959816
1310,0.023554439
1309,0.100460768
1308,-0.02369142
1307,-0.012821384
1306,0.029734397
1305,0.018519141
1304,-0.005801218
1303,0.02028301
1302,-0.012080228
1301,0.031638276
1300,-0.032049526
1299,-0.059554912
1298,0.006873224
1297,-0.027747927
1296,-0.068177916
1295,0.046110306
1294,0.032400057
1293,0.029882489
1292,0.003026953
1291,-0.013324551
1290,-0.005880584
1289,-0.032457359
1288,-0.018944105
1287,0.081995413
1286,0.012952953
1285,-0.048609536
1284,-0.035371292
1283,-0.048445851
1282,-0.034062348
1281,0.015603089
1280,0.005332129
1279,0.000998475
1278,0.002905369
1277,-0.020098794
1276,-0.004584735
1275,0.027246753
1274,0.033786327
1273,0.030012254
1272,-0.009125057
1271,0.024616279
1270,0.01116271
1269,0.04095237
1268,0.008274479
1267,-0.048240133
1266,-0.056408707
1265,-0.001984303
1264,0.011794043
1263,0.026418719
1262,0.003575147
1261,-0.023716997
1260,-0.015856106
1259,0.039338108
1258,0.032928679
1257,-0.000482728
1256,0.027867232
1255,0.008189907
1254,-0.016353007
1253,-0.012099519
1252,0.02232264
1251,0.014568578
1250,-0.017384091
1249,-0.017908346
1248,0.01584032
1247,0.123645112
1246,-0.027790945
1245,0.044274189
1244,0.001610996
1243,0.02391254
1242,-0.018288594
1241,0.001855865
1240,-0.037240379
1239,-0.055803511
1238,0.012124426
1237,-0.035032097
1236,-0.056137256
1235,0.044677887
1234,-2.99E-05
1233,0.004338339
1232,0.001634084
1231,-0.000679269
1230,0.029645171
1229,0.035185613
1228,0.061261274
1227,0.030823382
1226,0.008382091
1225,0.006143186
1224,0.052590624
1223,0.06409093
1222,0.00646077
1221,-0.007914905
1220,0.037300121
1219,-0.012802711
1218,-0.010665031
1217,0.011169995
1216,0.013328581
1215,-0.026435679
1214,-0.006052758
1213,0.022623798
1212,-0.004213107
1211,0.037182558
1210,0.047483794
1209,0.03936651
1208,0.013700423
1207,-0.033462599
1206,-0.036659945
1205,0.009747126
1204,-0.004450968
1203,-0.004014404
1202,0.006747865
1201,0.048644573
1200,-0.009751459
1199,-0.015281148
1198,-0.017255111
1197,0.004190849
1196,0.00300191
1195,0.009507586
1194,-0.003444267
1193,0.044181731
1192,-0.015231747
1191,-0.051505234
1190,0.030255169
1189,-0.013918986
1188,0.002504826
1187,0.023716385
1186,0.012260794
1185,0.032638539
1184,0.002671418
1183,0.007484367
1182,-0.010577168
1181,-0.039478585
1180,-0.007867629
1179,0.018083524
1178,0.012859475
1177,-0.032892283
1176,-0.057032682
1175,0.058929075
1174,-0.052575611
1173,0.047672123
1172,-0.024686381
1171,-0.028277969
1170,0.001883845
1169,-0.02232793
1168,0.056366708
1167,0.024371352
1166,0.00801641
1165,0.104934283
1164,-0.019573875
1163,0.034749366
1162,0.013198662
1161,0.004448057
1160,0.027469909
1159,-0.06097436
1158,0.00830042
1157,0.025264474
1156,0.088867359
1155,0.009690963
1154,-0.007481717
1153,-0.027602879
1152,-0.010480634
1151,0.004061238
1150,-0.013858401
1149,-0.02552033
1148,-0.057055976
1147,0.091222428
1146,-0.024680065
1145,0.03135116
1144,-0.065235361
1143,-0.013634634
1142,0.059870888
1141,0.018899003
1140,0.024534302
1139,-0.045599926
1138,0.007511624
1137,-0.004608319
1136,-0.021157665
1135,0.042653646
1134,-0.00287779
1133,0.005520036
1132,-0.018459311
1131,-0.087733023
1130,-0.022632362
1129,-0.020244479
1128,0.014839761
1127,-0.032362774
1126,0.092165314
1125,0.017670313
1124,0.029723175
1123,-0.003969523
1122,-0.023971042
1121,-0.028871963
1120,0.017740175
1119,0.015431887
1118,0.027743032
1117,0.063461758
1116,0.027312804
1115,-0.018655354
1114,0.042188365
1113,0.000479905
1112,0.057960719
1111,-0.065166458
1110,-0.000422133
1109,-0.005697759
1108,0.025288498
1107,-0.045676529
1106,-0.022932537
1105,-0.037676621
1104,0.054089136
1103,-0.085664123
1102,0.049553871
1101,0.006035531
1100,0.077603772
1099,-0.046152711
1098,-0.064732879
1097,0.002782228
1096,-0.060472544
1095,-0.022274377
1094,0.065829404
1093,0.034178142
1092,0.006201123
1091,0.019029949
1090,0.018020038
1089,-0.007922592
1088,-0.035509765
1087,0.065057516
1086,-0.023477769
1085,0.058473118
1084,0.022300605
1083,0.031024942
1082,-0.017812571
1081,-0.042501152
1080,0.034141053
1079,-0.001226934
1078,-0.025720801
1077,-0.089587316
1076,0.036140442
1075,0.007852745
1074,0.043914471
1073,0.018667746
1072,0.028819401
1071,0.0197774
1070,0.000395092
1069,0.013054864
1068,0.031507146
1067,0.018209049
1066,-0.015341522
1065,0.039554041
1064,0.03306058
1063,0.006310041
1062,-0.027020063
1061,-0.01389916
1060,-0.04931647
1059,0.052652124
1058,0.020556228
1057,-0.000423126
1056,-0.081300057
1055,-0.048633572
1054,-0.069090389
1053,0.057764508
1052,0.055793546
1051,-0.021840893
1050,-0.036130924
1049,0.034556381
1048,0.016351333
1047,-0.028497854
1046,0.009291098
1045,-0.027626237
1044,-0.044746213
1043,-0.024515785
1042,-0.01809583
1041,-0.0203263
1040,0.081409477
1039,0.02729884
1038,-0.022042222
1037,-0.05655719
1036,-0.003701916
1035,-0.002107735
1034,-0.027215324
1033,-0.033357948
1032,-0.023912262
1031,0.010246614
1030,0.038682316
1029,-0.017649317
1028,0.002922321
1027,0.036018647
1026,0.039263491
1025,-0.009923823
1024,-0.117185675
1023,0.021794815
1022,0.039515864
1021,-0.015283922
1020,0.023022946
1019,-0.039247643
1018,0.017371543
1017,-0.001356325
1016,-0.006818348
1015,-0.059157941
1014,0.020800203
1013,-0.039086409
1012,-0.061793819
1011,0.002053934
1010,-0.042242296
1009,0.023154944
1008,-0.028705601
1007,0.033486404
1006,0.001006137
1005,-0.041818518
1004,-0.062761605
1003,0.008092519
1002,-0.006656107
1001,0.000869906
1000,0.043857638
999,0.066203587
998,-0.043340929
997,0.017204348
996,0.023973808
995,-0.05009139
994,-0.040623691
993,0.013868283
992,-0.05547367
991,0.044313628
990,-0.00981265
989,0.059099857
988,-0.058921341
987,0.029912591
986,0.056109611
985,0.036183059
984,-0.067120939
983,-0.047443673
982,-0.016966317
981,0.027606454
980,0.04098808
979,-0.018590277
978,0.004039421
977,-0.049556617
