Wavelength (nm),A 
2500.0,0.47866059000000405,
2499.0,0.4487419099999954,
2498.0,0.4041519200000039,
2497.0,0.575939180000006,
2496.0,0.4172363300000086,
2495.0,0.53915022999999,
2494.0,0.4891014099999893,
2493.0,0.40869521999999847,
2492.0,0.47094726000000264,
2491.0,0.4886055000000056,
2490.0,0.4472808799999939,
2489.0,0.487560270000003,
2488.0,0.33728408000000343,
2487.0,0.523231509999988,
2486.0,0.41483307000000025,
2485.0,0.408306120000006,
2484.0,0.5008392299999969,
2483.0,0.3440818800000045,
2482.0,0.4777832000000046,
2481.0,0.47376631999999574,
2480.0,0.3853301999999985,
2479.0,0.48199463000000264,
2478.0,0.4304161000000022,
2477.0,0.36191177000000607,
2476.0,0.487457280000001,
2475.0,0.3183441099999982,
2474.0,0.4727211000000011,
2473.0,0.43027878000000896,
2472.0,0.4411316000000056,
2471.0,0.4428024300000004,
2470.0,0.38065718999999376,
2469.0,0.45083999999999946,
2468.0,0.400623319999994,
2467.0,0.4269065800000078,
2466.0,0.412422179999993,
2465.0,0.4034004300000049,
2464.0,0.48511505000000454,
2463.0,0.424964899999992,
2462.0,0.38952636000000496,
2461.0,0.4280433700000117,
2460.0,0.4067687999999947,
2459.0,0.4376449600000001,
2458.0,0.3166503900000066,
2457.0,0.3267059300000028,
2456.0,0.43101120000000037,
2455.0,0.3725700399999994,
2454.0,0.39221191000000033,
2453.0,0.39622496999999157,
2452.0,0.3321762100000001,
2451.0,0.3891715999999974,
2450.0,0.3136711199999951,
2449.0,0.30058669999999665,
2448.0,0.3272819499999997,
2447.0,0.2992286700000051,
2446.0,0.34494399999999814,
2445.0,0.3509903000000065,
2444.0,0.4121551499999896,
2443.0,0.34864043999999694,
2442.0,0.3650703499999963,
2441.0,0.31768798999999603,
2440.0,0.35869217000001186,
2439.0,0.3345222399999983,
2438.0,0.34563828000000285,
2437.0,0.3624916100000064,
2436.0,0.4144554100000022,
2435.0,0.3684158400000115,
2434.0,0.39744949999999335,
2433.0,0.3413887000000102,
2432.0,0.33016967000000363,
2431.0,0.3258552499999894,
2430.0,0.3011055000000056,
2429.0,0.27644730000000095,
2428.0,0.29943846999999835,
2427.0,0.3280868599999991,
2426.0,0.31506346999999835,
2425.0,0.3147163399999897,
2424.0,0.35805511000000934,
2423.0,0.3320160000000101,
2422.0,0.30627060000000483,
2421.0,0.3019065899999873,
2420.0,0.23938752000000818,
2419.0,0.4110603400000059,
2418.0,0.20065689000000475,
2417.0,0.4163589500000029,
2416.0,0.2570037799999909,
2415.0,0.27273558999999636,
2414.0,0.3783607499999988,
2413.0,0.09106826999999384,
2412.0,0.418018349999997,
2411.0,0.15406416999999806,
2410.0,0.27415465999999356,
2409.0,0.26799773999999843,
2408.0,0.23662185999999963,
2407.0,0.3515052799999978,
2406.0,0.008758550000010246,
2405.0,0.39917374000000905,
2404.0,0.19616317999999922,
2403.0,0.24063110000000165,
2402.0,0.31682204999999897,
2401.0,0.023769380000004503,
2400.0,0.4245452899999975,
2399.0,0.018066410000002975,
2398.0,0.32743836000000215,
2397.0,0.22879790999999727,
2396.0,0.15514754999999525,
2395.0,0.4072189299999991,
2394.0,0.03332520000000727,
2393.0,0.3778457599999996,
2392.0,0.04010390999999913,
2391.0,0.25008010999999897,
2390.0,0.24790572999999938,
2389.0,0.01826095999999211,
2388.0,0.38150024000000826,
2387.0,0.01942062000000533,
2386.0,0.30307007000000397,
2385.0,0.0460929799999974,
2384.0,0.1913108899999969,
2383.0,0.24681472999999698,
2382.0,0.004138939999990043,
2381.0,0.3379936199999918,
2380.0,-0.046283720000005246,
2379.0,0.24671936000000017,
2378.0,0.07459258999999463,
2377.0,0.12161254999999471,
2376.0,0.26561355999999137,
2375.0,0.0017662099999995462,
2374.0,0.2763519199999962,
2373.0,-0.058025360000002024,
2372.0,0.22097777999999835,
2371.0,0.142139439999994,
2370.0,0.11702729000001,
2369.0,0.14569854999999166,
2368.0,-0.03277206999999294,
2367.0,0.27893448000000376,
2366.0,-0.06237029999999777,
2365.0,0.23271560999999963,
2364.0,0.0028457599999995864,
2363.0,0.09483718999999269,
2362.0,0.11581039000000715,
2361.0,-0.14242935999999418,
2360.0,0.1915283200000033,
2359.0,-0.06713866999999141,
2358.0,0.15858840999999302,
2357.0,0.08149718999999322,
2356.0,0.16247558000000595,
2355.0,0.09957886000000826,
2354.0,-0.0413360599999919,
2353.0,0.1408004799999958,
2352.0,-0.06844712000000186,
2351.0,0.22354125999999042,
2350.0,-0.08324050999999599,
2349.0,0.17958450999999798,
2348.0,0.01584625000000983,
2347.0,0.0965423499999929,
2346.0,0.11220932000000516,
2345.0,-0.1326065000000085,
2344.0,0.23783492999999112,
2343.0,-0.08067704000001186,
2342.0,0.26067732999999293,
2341.0,-0.04305648999999789,
2340.0,0.1462898199999927,
2339.0,0.03675841999999818,
2338.0,0.0363960299999917,
2337.0,0.09436797999998703,
2336.0,-0.04994582999999864,
2335.0,0.22040558000000487,
2334.0,-0.09902572999999393,
2333.0,0.3031463599999995,
2332.0,-0.06733703999999818,
2331.0,0.0969924900000052,
2330.0,0.03750992000000508,
2329.0,0.10188675000000558,
2328.0,0.15850448999999855,
2327.0,-0.00788497000000632,
2326.0,0.34655380999998897,
2325.0,-0.07614899000000719,
2324.0,0.30434417999998686,
2323.0,-0.01831053999998744,
2322.0,0.22946167000000628,
2321.0,0.06406021000000806,
2320.0,0.1459312399999959,
2319.0,0.16958618000001024,
2318.0,0.042495729999998844,
2317.0,0.25323485999999207,
2316.0,0.047557830000002355,
2315.0,0.31477738000000954,
2314.0,0.10564042000000029,
2313.0,0.23015594000000306,
2312.0,0.13327026999999703,
2311.0,0.18936537999999814,
2310.0,0.20368956999999455,
2309.0,0.16417694000000438,
2308.0,0.23232651000000715,
2307.0,0.22048187999999413,
2306.0,0.29062271000000806,
2305.0,0.2244758599999983,
2304.0,0.25262451000000397,
2303.0,0.2733497600000021,
2302.0,0.23593139999999835,
2301.0,0.23760605000001078,
2300.0,0.29558563000000504,
2299.0,0.34658050999999546,
2298.0,0.26726913999999624,
2297.0,0.2944412299999897,
2296.0,0.25228118999999083,
2295.0,0.377265929999993,
2294.0,0.25737380999999004,
2293.0,0.32434845000000223,
2292.0,0.2735824600000001,
2291.0,0.32628250999999864,
2290.0,0.31287765000000434,
2289.0,0.3297042800000014,
2288.0,0.3639259299999935,
2287.0,0.35178756999999905,
2286.0,0.35918044999999665,
2285.0,0.29322052000000554,
2284.0,0.3830299400000001,
2283.0,0.36533355000000256,
2282.0,0.33888625999999533,
2281.0,0.33987808999999913,
2280.0,0.4166641200000072,
2279.0,0.31908035000000723,
2278.0,0.34270859000000087,
2277.0,0.2410087599999997,
2276.0,0.3608551099999886,
2275.0,0.33056258999999955,
2274.0,0.25903701999999384,
2273.0,0.3732147199999929,
2272.0,0.3386688200000094,
2271.0,0.33020018999999934,
2270.0,0.35586929999999484,
2269.0,0.34109497000000033,
2268.0,0.3068122899999963,
2267.0,0.32962037000000066,
2266.0,0.3717804000000058,
2265.0,0.29510498000000496,
2264.0,0.2862701399999992,
2263.0,0.36786270000000343,
2262.0,0.357654569999994,
2261.0,0.30194854999999166,
2260.0,0.3650627199999974,
2259.0,0.39506149000000335,
2258.0,0.2500267000000065,
2257.0,0.4177818299999956,
2256.0,0.33498000999999533,
2255.0,0.37242506999999136,
2254.0,0.3397293099999956,
2253.0,0.3108711200000016,
2252.0,0.24456023999999843,
2251.0,0.4177131700000132,
2250.0,0.3074989300000084,
2249.0,0.34767913000000306,
2248.0,0.33075331999999946,
2247.0,0.41059494000000996,
2246.0,0.42159270999999876,
2245.0,0.3598060599999968,
2244.0,0.30215835999999285,
2243.0,0.3168754499999977,
2242.0,0.3712501500000087,
2241.0,0.2789497400000016,
2240.0,0.37752151999998773,
2239.0,0.38224793000000545,
2238.0,0.31130217999999843,
2237.0,0.278911590000007,
2236.0,0.33322524999999814,
2235.0,0.34621810999999525,
2234.0,0.3980407699999944,
2233.0,0.3313064600000075,
2232.0,0.3479652399999935,
2231.0,0.358318330000003,
2230.0,0.31624221999999236,
2229.0,0.36526488999999174,
2228.0,0.32889937999999574,
2227.0,0.31047821999999314,
2226.0,0.32941436999999496,
2225.0,0.3543739300000084,
2224.0,0.4140548700000011,
2223.0,0.29347609999999236,
2222.0,0.3039207500000032,
2221.0,0.28626632000000996,
2220.0,0.34997558000000595,
2219.0,0.3341216999999972,
2218.0,0.37924957000001314,
2217.0,0.2842674299999999,
2216.0,0.37829207999999426,
2215.0,0.26167297000000644,
2214.0,0.3284568800000045,
2213.0,0.24843597999999645,
2212.0,0.2770690899999977,
2211.0,0.23028182999999558,
2210.0,0.3016281099999958,
2209.0,0.19853591999999765,
2208.0,0.404224389999996,
2207.0,0.2589874300000048,
2206.0,0.4195480299999872,
2205.0,0.2779464700000034,
2204.0,0.36117554000000496,
2203.0,0.28220749000000467,
2202.0,0.37251281000000347,
2201.0,0.18656540000000632,
2200.0,0.41425323999999364,
2199.0,0.2243461600000103,
2198.0,0.43875503999998955,
2197.0,0.22972488999999996,
2196.0,0.3649749799999995,
2195.0,0.26848602000001165,
2194.0,0.40365982000000145,
2193.0,0.338123319999994,
2192.0,0.3660469000000006,
2191.0,0.28579712000001223,
2190.0,0.3945236200000011,
2189.0,0.24499893000000839,
2188.0,0.36516953000000285,
2187.0,0.28603745000000913,
2186.0,0.32514190999999926,
2185.0,0.3289718599999958,
2184.0,0.40077210000001173,
2183.0,0.29068373999999153,
2182.0,0.3772087099999908,
2181.0,0.36195754999999963,
2180.0,0.2772788999999989,
2179.0,0.3092880199999968,
2178.0,0.3809967100000051,
2177.0,0.3306694099999987,
2176.0,0.35130691000000525,
2175.0,0.3213195799999937,
2174.0,0.3497390800000062,
2173.0,0.31084060999999963,
2172.0,0.36992263999999864,
2171.0,0.3888588000000084,
2170.0,0.39472580000000335,
2169.0,0.3770599399999952,
2168.0,0.3053436300000101,
2167.0,0.3436927799999978,
2166.0,0.30457687000000533,
2165.0,0.3417282099999994,
2164.0,0.3490448000000015,
2163.0,0.39073181000000545,
2162.0,0.38719177000000116,
2161.0,0.32139205999999376,
2160.0,0.3487663300000037,
2159.0,0.3456001300000082,
2158.0,0.3627052300000031,
2157.0,0.4625358600000027,
2156.0,0.3030509999999964,
2155.0,0.39853669000000025,
2154.0,0.41276931999999533,
2153.0,0.39654160000000616,
2152.0,0.35523986999999124,
2151.0,0.366981509999988,
2150.0,0.37725448000000483,
2149.0,0.34958267000000376,
2148.0,0.2902107299999983,
2147.0,0.37355804000000603,
2146.0,0.3325500500000089,
2145.0,0.38870238999999174,
2144.0,0.356037139999998,
2143.0,0.3868141199999968,
2142.0,0.36747360000001095,
2141.0,0.3379936199999918,
2140.0,0.3893470799999932,
2139.0,0.330310819999994,
2138.0,0.3720016400000077,
2137.0,0.38380051000000037,
2136.0,0.398902889999988,
2135.0,0.3635826100000088,
2134.0,0.36935805999999616,
2133.0,0.36068726000000595,
2132.0,0.3517761200000109,
2131.0,0.3780288699999943,
2130.0,0.28904342999999244,
2129.0,0.38419722999999806,
2128.0,0.3639717100000013,
2127.0,0.4153366099999971,
2126.0,0.37337875000000054,
2125.0,0.37135695999999996,
2124.0,0.3356666600000011,
2123.0,0.31203841999999327,
2122.0,0.3795089699999892,
2121.0,0.3645362799999958,
2120.0,0.36565780999998765,
2119.0,0.4048309300000028,
2118.0,0.3254966700000068,
2117.0,0.416088110000004,
2116.0,0.34619521999999847,
2115.0,0.3172569299999992,
2114.0,0.38710022000000777,
2113.0,0.32662200999999413,
2112.0,0.30070494999999653,
2111.0,0.34180068999999946,
2110.0,0.3359642100000002,
2109.0,0.36725998000000004,
2108.0,0.36789322000001334,
2107.0,0.4190292300000067,
2106.0,0.34934996999999157,
2105.0,0.3994064299999991,
2104.0,0.3528060900000014,
2103.0,0.4025573799999904,
2102.0,0.367675779999999,
2101.0,0.3589172400000109,
2100.0,0.34273529000000735,
2099.0,0.3053436300000101,
2098.0,0.3315544099999954,
2097.0,0.25046158000000673,
2096.0,0.36132050000000504,
2095.0,0.3740959099999941,
2094.0,0.31467055999999616,
2093.0,0.39188384999999926,
2092.0,0.3396072399999923,
2091.0,0.3532638499999905,
2090.0,0.3828697200000022,
2089.0,0.38455582000000277,
2088.0,0.3188056900000049,
2087.0,0.2912177999999983,
2086.0,0.38788223000000244,
2085.0,0.41310500999999533,
2084.0,0.4069824199999914,
2083.0,0.3140182500000037,
2082.0,0.3986511200000109,
2081.0,0.3556175200000098,
2080.0,0.3799324100000092,
2079.0,0.343597410000001,
2078.0,0.33705519999999467,
2077.0,0.41979979999999273,
2076.0,0.3794860799999924,
2075.0,0.3106002799999885,
2074.0,0.3482551599999937,
2073.0,0.41365432000000624,
2072.0,0.40626144999998814,
2071.0,0.34535981000000504,
2070.0,0.4239311199999918,
2069.0,0.33032607999999186,
2068.0,0.34197616000000153,
2067.0,0.4263534600000014,
2066.0,0.3398666399999968,
2065.0,0.3678321799999935,
2064.0,0.4029312099999913,
2063.0,0.343391419999989,
2062.0,0.3667602499999987,
2061.0,0.3480873099999968,
2060.0,0.3559875499999947,
2059.0,0.4070663400000001,
2058.0,0.3554115299999978,
2057.0,0.35055160999999657,
2056.0,0.346446990000004,
2055.0,0.3534278900000061,
2054.0,0.2930870099999936,
2053.0,0.41722106999999653,
2052.0,0.37768554000000165,
2051.0,0.42383193999999946,
2050.0,0.42489241999999194,
2049.0,0.3447570799999937,
2048.0,0.3927688599999897,
2047.0,0.4066124000000002,
2046.0,0.32716369999999984,
2045.0,0.3849372800000026,
2044.0,0.3661193899999944,
2043.0,0.4363937299999918,
2042.0,0.3200912500000044,
2041.0,0.3630447399999923,
2040.0,0.3453597999999971,
2039.0,0.38218688999999983,
2038.0,0.3521995600000025,
2037.0,0.3416023300000006,
2036.0,0.3755187999999947,
2035.0,0.3055763200000001,
2034.0,0.37393188000000066,
2033.0,0.33081054000000165,
2032.0,0.2955551099999951,
2031.0,0.42955016999999884,
2030.0,0.40626144999998814,
2029.0,0.4309234699999962,
2028.0,0.37591553000000033,
2027.0,0.4267120400000124,
2026.0,0.4459915099999989,
2025.0,0.41128159000000153,
2024.0,0.3907394400000044,
2023.0,0.4128074700000042,
2022.0,0.32490920999998707,
2021.0,0.36847686999999496,
2020.0,0.4245185800000115,
2019.0,0.38331221999999343,
2018.0,0.3491134599999981,
2017.0,0.3403358399999945,
2016.0,0.4195098900000005,
2015.0,0.3597641000000067,
2014.0,0.38867949999999496,
2013.0,0.38646697999999446,
2012.0,0.4010620199999977,
2011.0,0.3858070400000031,
2010.0,0.40387726000000157,
2009.0,0.3884849500000058,
2008.0,0.425422669999989,
2007.0,0.3668861399999912,
2006.0,0.40272522000000777,
2005.0,0.5035362300000088,
2004.0,0.4516448999999909,
2003.0,0.44514465000000314,
2002.0,0.4032554599999969,
2001.0,0.4129104600000062,
2000.0,0.40021133999999847,
1999.0,0.3468360900000107,
1998.0,0.3161964399999988,
1997.0,0.29761886999999376,
1996.0,0.26823425999999984,
1995.0,0.23250960999999393,
1994.0,0.326709749999992,
1993.0,0.3020553599999971,
1992.0,0.377746590000001,
1991.0,0.3183746299999939,
1990.0,0.3682098399999916,
1989.0,0.3746375999999998,
1988.0,0.30752182000000516,
1987.0,0.34666824999999335,
1986.0,0.29259490999999116,
1985.0,0.3936004600000018,
1984.0,0.36035538000000145,
1983.0,0.34761428999999566,
1982.0,0.3254585299999917,
1981.0,0.3849906899999951,
1980.0,0.31394195999999397,
1979.0,0.3596191400000066,
1978.0,0.3700981100000007,
1977.0,0.43288039999998773,
1976.0,0.36563110000000165,
1975.0,0.431327820000007,
1974.0,0.38070679000000496,
1973.0,0.4604949900000008,
1972.0,0.44481658999998785,
1971.0,0.3422965999999974,
1970.0,0.4367027300000075,
1969.0,0.3598976100000044,
1968.0,0.46827697999999884,
1967.0,0.4871559199999922,
1966.0,0.521491999999995,
1965.0,0.46815110000000004,
1964.0,0.46152496999999926,
1963.0,0.4484329200000019,
1962.0,0.4922447200000022,
1961.0,0.4242362999999898,
1960.0,0.43600082000000384,
1959.0,0.5954513499999905,
1958.0,0.5546264700000023,
1957.0,0.5605354300000016,
1956.0,0.6589279099999885,
1955.0,0.6526870699999989,
1954.0,0.6284980700000062,
1953.0,0.6572723399999916,
1952.0,0.6865119899999996,
1951.0,0.6874771100000032,
1950.0,0.7418136599999912,
1949.0,0.7588539200000071,
1948.0,0.7765464800000075,
1947.0,0.776542660000004,
1946.0,0.8860931399999998,
1945.0,0.8955345199999982,
1944.0,0.9426498400000014,
1943.0,0.9586372400000016,
1942.0,0.994453429999993,
1941.0,1.0886878900000028,
1940.0,1.1235961900000007,
1939.0,1.136486050000002,
1938.0,1.1983680699999866,
1937.0,1.2271118099999967,
1936.0,1.2843170099999952,
1935.0,1.2690162700000087,
1934.0,1.3734703100000019,
1933.0,1.383331300000009,
1932.0,1.4083862299999907,
1931.0,1.4744720500000028,
1930.0,1.5525703399999884,
1929.0,1.6467704800000007,
1928.0,1.6137161300000002,
1927.0,1.609790799999999,
1926.0,1.6127166800000055,
1925.0,1.8211822499999926,
1924.0,1.7350120499999946,
1923.0,1.71057128999999,
1922.0,1.7760658299999932,
1921.0,1.7898750299999904,
1920.0,1.774852750000008,
1919.0,1.9123573299999919,
1918.0,1.798042289999998,
1917.0,1.9647521999999924,
1916.0,1.9597396899999922,
1915.0,2.021286009999997,
1914.0,2.057777400000006,
1913.0,2.0932884199999933,
1912.0,2.1375389099999893,
1911.0,2.143554690000002,
1910.0,2.3047332799999936,
1909.0,2.42508316,
1908.0,2.3797836299999915,
1907.0,2.535717009999999,
1906.0,2.5633354200000014,
1905.0,2.6833496099999934,
1904.0,2.6361846899999932,
1903.0,2.7066879200000074,
1902.0,2.6650810200000024,
1901.0,2.6898727399999984,
1900.0,2.7012176599999975,
1899.0,2.7149047899999914,
1898.0,2.723407739999999,
1897.0,2.767410269999999,
1896.0,2.8034477200000083,
1895.0,2.849304200000006,
1894.0,2.9350623999999925,
1893.0,2.9556159899999983,
1892.0,2.959480290000002,
1891.0,3.0407218900000004,
1890.0,3.1219139100000035,
1889.0,3.1810684200000026,
1888.0,3.239730839999993,
1887.0,3.2882843099999945,
1886.0,3.4049911500000007,
1885.0,3.4378547700000013,
1884.0,3.5124855100000048,
1883.0,3.5618476900000076,
1882.0,3.6116600000000005,
1881.0,3.731334689999997,
1880.0,3.8000488300000086,
1879.0,3.8285446200000024,
1878.0,3.9303474499999993,
1877.0,4.05078506000001,
1876.0,4.048419949999996,
1875.0,4.217964170000002,
1874.0,4.159683229999999,
1873.0,4.229892729999989,
1872.0,4.326461789999996,
1871.0,4.325347899999997,
1870.0,4.3463401799999986,
1869.0,4.4282913300000075,
1868.0,4.514259339999995,
1867.0,4.579135899999997,
1866.0,4.6933555600000005,
1865.0,4.947769170000001,
1864.0,5.018127440000001,
1863.0,4.978210450000006,
1862.0,5.120990760000012,
1861.0,5.308490750000004,
1860.0,5.399948120000005,
1859.0,5.497287749999998,
1858.0,5.684978489999992,
1857.0,5.678478240000004,
1856.0,5.836555480000001,
1855.0,5.944583890000004,
1854.0,6.0434494,
1853.0,6.058242800000002,
1852.0,6.115352630000004,
1851.0,6.249614710000003,
1850.0,6.365329739999993,
1849.0,6.595798489999993,
1848.0,6.648746490000008,
1847.0,6.775356289999991,
1846.0,6.8967857399999986,
1845.0,6.986217500000009,
1844.0,7.1057205200000055,
1843.0,7.152542119999993,
1842.0,7.3081092799999965,
1841.0,7.445739750000001,
1840.0,7.551898950000009,
1839.0,7.79326248000001,
1838.0,7.939620969999993,
1837.0,8.098609920000001,
1836.0,8.155162810000007,
1835.0,8.363548280000003,
1834.0,8.586414340000005,
1833.0,8.713882440000006,
1832.0,8.907897950000006,
1831.0,8.972614289999996,
1830.0,9.093215939999993,
1829.0,9.23260879,
1828.0,9.373390200000003,
1827.0,9.480644220000002,
1826.0,9.681041719999996,
1825.0,9.722080229999989,
1824.0,9.905040740000004,
1823.0,10.105373380000003,
1822.0,10.225372320000005,
1821.0,10.43281555,
1820.0,10.57142639,
1819.0,10.806194300000001,
1818.0,10.968914040000001,
1817.0,11.188804629999993,
1816.0,11.37779999,
1815.0,11.515384670000003,
1814.0,11.695644380000005,
1813.0,11.838508610000005,
1812.0,12.075302120000003,
1811.0,12.196849819999997,
1810.0,12.417243960000008,
1809.0,12.584705360000001,
1808.0,12.739597320000001,
1807.0,12.990184779999993,
1806.0,13.191654209999996,
1805.0,13.406799309999997,
1804.0,13.562850949999998,
1803.0,13.780204770000012,
1802.0,14.006824499999993,
1801.0,14.280960090000008,
1800.0,14.561546320000005,
1799.0,14.768337250000002,
1798.0,14.970458980000004,
1797.0,15.321746829999995,
