Ev,alpha
3.2645716542052186,33.81864358444166,
3.2581375638582015,45.515615636006615,
3.251728785309344,47.74613714784637,
3.2453451694864413,114.7197419532347,
3.2389865684855925,58.959248591978536,
3.232652835559785,76.64691528973368,
3.226343825107601,45.91758041472684,
3.220059392662061,45.99373027739841,
3.2137993948795973,114.7123613098232,
3.207563689529157,114.71383462973456,
3.2013521354814225,61.30047878718293,
3.195164592698176,114.72199244092698,
3.1890009222217652,114.72725932930001,
3.1828609861647075,114.73133980854188,
3.1767446476994032,65.45356439838342,
3.1706517710479747,57.13521861043745,
3.1645822214722172,63.018399918254566,
3.1585358652636675,68.38129080356204,
3.152512569733784,80.39764906210351,
3.146512203204243,53.43989168540731,
3.1405346349973406,53.58878259108402,
3.1345797354265055,62.100646684090925,
3.1286473757869238,114.72717666792776,
3.122737428346262,114.72738330446212,
3.116928122456132,114.73125759297122,
3.111062325422428,56.47043386837873,
3.105218564793128,46.17271659413197,
3.0993967166227536,49.169504744136525,
3.093596657893608,50.42371491395198,
3.08781826650711,55.3209038813661,
3.0820614212752315,114.72564580684806,
3.0763260019120167,114.72448526640405,
3.0706879375649505,53.614525882844426,
3.0649947309171366,53.573855869415695,
3.059322596171935,114.72605985730517,
3.0536714165573127,64.41856976984043,
3.048041076162451,50.528713912595634,
3.04243145992982,56.64806288096348,
3.036916838658208,66.20959709720262,
3.0313480564059563,72.39216323696182,
3.0257996596803007,114.7354391157885,
3.0202715367484347,114.73556174763922,
3.014836884013617,114.73474381987856,
3.009348710074272,78.90029061075839,
3.0038804810432467,114.73971920060333,
2.9984320883932285,114.74187022409788,
2.9930756772658365,114.73996302911797,
2.987666374010458,114.73686856232823,
2.982276587652379,56.21292358836237,
2.9769062127556487,49.35183004525772,
2.9716263656750477,54.211680272904616,
2.966294245061008,114.73129870188163,
2.9609812254928,114.73207934367593,
2.9557576669382795,114.73425263163632,
2.9504822915391937,58.316082186760035,
2.9452257133539206,55.466996019723254,
2.9400575479609214,61.555260491454014,
2.9348380167367334,64.56231363048052,
2.929636985304223,65.75384558631681,
2.924523336597712,76.89059354238206,
2.9193587674843418,114.73367916950453,
2.914212406982254,114.73294121343793,
2.9091524168812035,75.03096489247751,
2.904041946293624,114.73515289614116,
2.898949399215787,114.7344982662228,
2.8939422275531594,114.73240779198295,
2.888885009904003,65.45641505029137,
2.8839125152367884,63.790087876609874,
2.878890260641791,73.6208315481711,
2.873952083981827,114.73039378601277,
2.8689644311148648,70.66344821663235,
2.8639940600831584,62.00286358770282,
2.8591068109087976,63.31696164534013,
2.854170507713168,60.180181119593044,
2.849316699339523,59.88669264274537,
2.84441411491569,67.03010391719891,
2.839593405287314,72.11153720874617,
2.8347241953235174,78.62699547706933,
2.8299362470341465,75.2204630086994,
2.825100071890537,63.19994322836251,
2.8203445521043653,60.934131731239624,
2.8155410767340356,65.60540728108151,
2.8108176571085925,64.4270839010974,
2.806046550980197,67.72789140823079,
2.801354907590773,65.24558837597162,
2.7966158446127127,65.67990624935123,
2.7919556578783107,69.84435927503566,
2.787310976463738,78.09457151010176,
2.7826192709352067,68.09723655104004,
2.778005575834286,63.37471069565233,
2.773345118218136,62.15683811302241,
2.768762100380974,64.55825364651625,
2.764194204643064,76.663110083458,
2.759579934008324,70.42160818491419,
2.755042260628403,61.306845451750114,
2.750458468766583,61.500170512612506,
2.745950718795624,73.6201720229148,
2.7414577202286297,114.7289931368272,
2.736918983136355,114.7284156424172,
2.73245546788011,85.28394331551985,
2.7280064876028076,69.50986933781202,
2.7235121442548986,78.35181090373123,
2.719092215778324,114.72713533386232,
2.714686610068751,114.72705265897262,
2.7102360123081297,77.3506457988272,
2.7058590352689813,72.83232200491638,
2.7014961728959586,79.76399998533492,
2.6970886851220364,114.72903436953929,
2.692754036466424,114.72862194108869,
2.6884332983880483,114.72903436953929,
2.6841264040322996,69.62031559947941,
2.6797753659208507,70.54050458668192,
2.675496144991692,73.95266972386808,
2.671230568890661,71.55299786700651,
2.666978572459292,80.38854359756576,
2.6626829064311486,83.81844489159748,
2.658458056843347,83.3740922102478,
2.6542465930608836,73.7861245676832,
2.65004845156799,75.60868061036645,
2.6458635692501065,73.95246326754248,
2.6416355993407907,67.0199583355746,
2.6374772246816574,66.60545710288268,
2.6333319213954085,72.53263675401396,
2.6291996279462224,80.38813083131345,
2.6250802831839257,70.30136643746646,
2.620973826340979,70.7833461598753,
2.6168249652819755,107.79710888025895,
2.6127442756155435,114.72886942518065,
2.608676293028531,114.72940536262612,
2.6046209582593174,114.7291992778712,
2.600578212414213,85.28336531663803,
2.596547996964608,76.0154971502705,
2.5925302537441453,80.38796566174823,
2.588524924945927,96.81176945789757,
2.5845319531197366,83.81893961659495,
2.580497572274232,77.84110519525943,
2.5765293085152017,78.09370647418217,
2.572573230730574,84.28356256225652,
2.568629282874309,84.28277849893067,
2.5646974092435304,73.45628734351168,
2.5607775544759073,72.53143800075358,
2.5568696635470496,83.37186242093975,
2.5529736817679405,114.72684593232083,
2.549089554782376,93.93255455827267,
2.5452172285644488,91.7002917104117,
2.5413566494160333,114.72523153100056,
2.537507763964307,80.06824536140905,
2.533670519159293,72.53168617412744,
2.52984486227142,81.40525555485482,
2.5260307408891065,82.14476325475502,
2.5222281029163702,114.7249828572933,
2.5184368965704538,98.62940066584947,
2.5146570703794744,114.72336449974803,
2.5108885731800967,114.72340603894116,
2.507131354115221,81.05102905097773,
2.5034359095234833,64.03594083509097,
2.499700944658468,62.35832151288732,
2.495977107844345,66.20160656768972,
2.492264349422288,93.92691089907447,
2.4885626200285014,114.72282428498528,
2.484871870592032,114.72265798836509,
