Ev,alpha
1.2664470567421862,1649.6286499407142,
1.2677419923830267,3564.1383494578768,
1.269039578864483,5482.567209056113,
1.270339824334631,7404.927275334019,
1.2716427369749745,9331.230644312222,
1.272948325000616,11261.489461685997,
1.2742565966604318,13195.715923083946,
1.2755675602372432,15133.92227431992,
1.2768812240479916,17076.120811654488,
1.2781975964439176,19022.323882056633,
1.279516685810733,20972.543883460574,
1.2808385005688017,22926.793265032116,
1.2821630491733196,24885.08452743455,
1.2834903401144928,26847.43022309267,
1.2848203819177202,28813.84295646171,
1.2861531831437762,30784.335384298814,
1.2874887523889929,32758.92021593149,
1.288827098285447,34737.61021353444,
1.2901682295011447,36720.418192401994,
1.2915121547402084,38707.35702122538,
1.2928588827430658,40698.43962237169,
1.294208422286639,42693.6789721637,
1.295560782184535,44693.08810116048,
1.2969159712872385,46696.68009444419,
1.298273998482304,48704.46809190302,
1.2996348726945495,50716.465288517065,
1.3009986028862541,52732.68493465218,
1.3023651980573532,54753.14033634635,
1.3037346672456362,56777.84485560423,
1.3051070195269474,58806.81191069237,
1.3064822640153846,60840.05497643375,
1.307860409863502,62877.58758450835,
1.3092414662625131,64919.42332375073,
1.3106254424424948,66965.57584045478,
1.3120123476725927,69016.0588386755,
1.3134021912612288,71070.88608053653,
1.3147949825563097,73130.07138653728,
1.3161907309454355,75193.62863586308,
1.3175894458561106,77261.57176669617,
1.3189911367559575,79333.91477653082,
1.3203958131529288,81410.67172248918,
1.3218034845955224,83491.85672163684,
1.3232141606729988,85577.4839513055,
1.3246278510155984,87667.5676494143,
1.3260445652947594,89762.1221147913,
1.3274643132233404,91861.16170750302,
1.3288871045558412,93964.70084918104,
1.3303129490886267,96072.7540233524,
1.3317418566601504,98185.33577577048,
1.3331738371511828,100302.46071475302,
1.3346089004850379,102424.14351151651,
1.3360470566278018,104550.39890051377,
1.3374883155885653,106681.24167977879,
1.3389326874196545,108816.68671126687,
1.3403801822168648,110956.7489212011,
1.3418308101196972,113101.44330042158,
1.3432845813115928,115250.7849047319,
1.3447415060201735,117404.78885525535,
1.346201594517481,119563.47033878788,
1.3476648571202174,121726.84460815415,
1.3491313041899895,123894.92698256858,
1.3506009461335513,126067.73284799373,
1.3520737934030536,128245.27765750978,
1.3535498564962882,130427.5769316752,
1.35502914595694,132614.646258899,
1.3565116723748358,134806.50129581033,
1.3579974463861995,137003.15776763298,
1.3594864786739038,139204.63146856078,
1.360978779967728,141410.9382621355,
1.3624743610446155,143622.09408163023,
1.363973232728933,145838.11493043066,
1.3654754058927314,148059.0168824226,
1.366980891456009,150284.81608237932,
1.3684897003869758,152515.52874635323,
1.3700018437023207,154751.17116207094,
1.371517332467478,156991.7596893278,
1.3730361777968993,159237.31076038815,
1.3745583908543237,161487.8408803863,
1.3760839828530522,163743.36662773206,
1.377612965056222,166003.90465451614,
1.3791453487770857,168269.471686922,
1.3806811453792875,170540.08452563616,
1.3822203662771462,172815.7600462644,
1.3837630229359377,175096.5151997516,
