Ev,alpha
0.49594066742024,1006.8573559432698,
0.49613912306946784,1016.2818918055236,
0.4963377376103283,1025.7139733330005,
0.4965365112337205,1035.1536095913762,
0.4967354441308494,1044.6008096608566,
0.4969345364932265,1054.0555826362033,
0.4971337885126705,1063.5179376267697,
0.4973332003813077,1072.987883756512,
0.4975327722915731,1082.4654301640549,
0.4977325044362104,1091.9505860026693,
0.4979323970082731,1101.4433604403494,
0.498132450201125,1110.94376265983,
0.4983326642084405,1120.4518018585768,
0.49853303922420594,1129.9674872488831,
0.49873357544271923,1139.490828057842,
0.4989342730585915,1149.0218335274149,
0.49913513226674716,1158.560512914435,
0.49933615326242453,1168.1068754906555,
0.4995373362411765,1177.6609305427592,
0.49973868139887145,1187.2226873724103,
0.4999401889316936,1196.792155296287,
0.5001418590361436,1206.3693436460708,
0.5003436919090396,1215.9542617685438,
0.5005456877475172,1225.5469190255462,
0.5007478467490307,1235.1473247940667,
0.5009501691113536,1244.7554884662386,
0.5011526550325789,1254.3714194493805,
0.5013553047111201,1263.995127166032,
0.501558118345712,1273.6266210539725,
0.5017610961354109,1283.2659105662751,
0.5019642382795952,1292.9130051712928,
0.5021675449779669,1302.567914352745,
0.502371016430551,1312.2306476097037,
0.5025746528376976,1321.9012144566586,
0.5027784544000812,1331.579624423528,
0.5029824213187019,1341.265887055677,
0.5031865537948864,1350.9600119139905,
0.5033908520302883,1360.662008574869,
0.5035953162268887,1370.3718866302697,
0.5037999465869971,1380.0896556877524,
0.5040047433132521,1389.815325370484,
0.5042097066086214,1399.5489053172932,
0.5044148366764036,1409.2904051826918,
0.504620133720228,1419.039834636911,
0.5048255979440553,1428.7972033659244,
0.5050312295521793,1438.562521071508,
0.5052370287492258,1448.3357974712235,
0.5054429957401549,1458.1170422984942,
0.5056491307302611,1467.9062653026267,
0.5058554339251734,1477.703476248822,
0.5060619055308572,1487.5086849182444,
0.5062685457536137,1497.321901108011,
0.5064753548000818,1507.1431346312747,
0.5066823328772375,1516.9723953172033,
0.5068894801923958,1526.8096930110478,
0.5070967969532106,1536.6550375741717,
0.507304283367676,1546.508438884077,
0.5075119396441261,1556.3699068344285,
0.5077197659912367,1566.23945133511,
0.5079277626180255,1576.117082312241,
0.5081359297338525,1586.0028097081959,
0.5083442675484215,1595.8966434816903,
0.5085527762717802,1605.7985936077384,
0.5087614561143209,1615.7086700777581,
0.5089703072867817,1625.6268828995635,
0.5091793300002465,1635.5532420973977,
0.5093885244661462,1645.4877577119878,
0.5095978908962597,1655.4304398005806,
0.5098074295027138,1665.3812984369433,
0.5100171404979844,1675.3403437114284,
0.5102270240948972,1685.3075857309923,
0.5104370805066283,1695.2830346192422,
0.5106473099467052,1705.2667005164622,
0.510857712629007,1715.258593579645,
0.5110682887677659,1725.2587239825334,
0.5112790385775671,1735.267101915655,
0.5114899622733499,1745.2837375863419,
0.5117010600704086,1755.3086412187877,
0.511912332184393,1765.3418230540665,
0.5121237788313093,1775.3832933501762,
0.5123354002275207,1785.4330623820715,
0.5125471965897479,1795.491140441689,
0.5127591681350704,1805.557537837998,
0.5129713150809267,1815.63226489702,
0.5131836376451159,1825.715331961892,
0.5133961360457971,1835.8067493928647,
0.5136088105014913,1845.9065275673565,
0.5138216612310816,1856.0146768799932,
0.5140346884538143,1866.1312077426446,
0.514247892389299,1876.2561305844392,
0.5144612732575105,1886.3894558518368,
0.514674831278788,1896.5311940086176,
0.5148885666738373,1906.6813555359586,
0.5151024796637308,1916.8399509324518,
0.5153165704699085,1927.0069907141442,
0.5155308393141788,1937.1824854145816,
0.5157452864187189,1947.3664455848193,
0.5159599120060757,1957.5588817934768,
0.5161747162991674,1967.7598046267995,
0.5163896995212829,1977.9692246886298,
0.5166048618960833,1988.1871526005089,
0.5168202036476032,1998.4135990016875,
0.5170357250002502,2008.648574549159,
0.5172514261788069,2018.8920899176992,
0.5174673074084308,2029.1441557998987,
0.5176833689146556,2039.4047829062147,
0.5178996109233919,2049.6739819649993,
0.5181160336609277,2059.95176372254,
0.5183326373539299,2070.238138943092,
0.5185494222294438,2080.533118408908,
0.5187663885148954,2090.836712920307,
0.5189835364380913,2101.14893329567,
0.5192008662272194,2111.469790371517,
0.5194183781108505,2121.799295002522,
0.5196360723179381,2132.137458061552,
0.5198539490778198,2142.484290439701,
0.5200720086202182,2152.8398030463577,
0.5202902511752413,2163.2040068092065,
0.5205086769733838,2173.576912674296,
0.5207272862455271,2183.958531606051,
0.5209460792229412,2194.3488745873256,
0.5211650561372846,2204.7479526194475,
0.5213842172206056,2215.155776722244,
0.5216035627053429,2225.5723579340884,
0.5218230928243266,2235.9977073119335,
0.5220428078107789,2246.431835931362,
0.5222627078983151,2256.874754886612,
0.522482793320944,2267.3264752906252,
0.5227030643130691,2277.787008275074,
0.5229235211094897,2288.2563649904296,
0.5231441639454009,2298.7345566059666,
0.5233649930563952,2309.2215943098236,
0.5235860086784629,2319.7174893090414,
0.5238072110479933,2330.2222528295897,
0.5240286004017751,2340.735896116421,
0.5242501769769979,2351.2584304335287,
0.5244719410112522,2361.789867063926,
0.5246938927425308,2372.330217309758,
0.5249160324092296,2382.8794924922913,
0.5251383602501483,2393.437703951975,
0.5253608765044915,2404.004863048489,
0.5255835814118694,2414.580981160776,
0.5258064752122986,2425.1660696870676,
0.5260295581462029,2435.7601400449494,
0.5262528304544143,2446.363203671379,
0.5264762923781741,2456.9752720227552,
0.5266999441591333,2467.5963565749444,
0.5269237860393541,2478.2264688233154,
0.5271478182613095,2488.8656202827733,
0.527372041067886,2499.513822487843,
