Wavelength (nm),A 
2105.0,6.8476524400000045,
2104.0,6.82111359000001,
2103.0,6.721481320000009,
2102.0,6.884746559999996,
2101.0,6.833915709999999,
2100.0,6.701045989999997,
2099.0,6.754714960000001,
2098.0,6.78836441,
2097.0,6.67715072,
2096.0,6.773719779999993,
2095.0,6.801277159999998,
2094.0,6.652088170000013,
2093.0,6.729507439999992,
2092.0,6.74911118,
2091.0,6.6759605400000055,
2090.0,6.664611809999997,
2089.0,6.7334823599999964,
2088.0,6.592151650000005,
2087.0,6.674427030000004,
2086.0,6.789711000000011,
2085.0,6.640083309999994,
2084.0,6.662887570000009,
2083.0,6.698619839999992,
2082.0,6.6646270800000025,
2081.0,6.613994600000012,
2080.0,6.719848640000009,
2079.0,6.561233520000002,
2078.0,6.647556299999991,
2077.0,6.706920629999999,
2076.0,6.5639610300000015,
2075.0,6.529609679999993,
2074.0,6.68248749,
2073.0,6.66693115999999,
2072.0,6.509910590000004,
2071.0,6.637599940000001,
2070.0,6.531433100000001,
2069.0,6.482524869999992,
2068.0,6.589267730000003,
2067.0,6.493724819999997,
2066.0,6.482719430000003,
2065.0,6.594238279999999,
2064.0,6.563346870000004,
2063.0,6.4894371000000035,
2062.0,6.508674619999994,
2061.0,6.5016212499999995,
2060.0,6.40653992,
2059.0,6.558074959999999,
2058.0,6.486648559999992,
2057.0,6.385925290000003,
2056.0,6.49992370999999,
2055.0,6.400119779999997,
2054.0,6.377742769999998,
2053.0,6.524547580000004,
2052.0,6.38304518999999,
2051.0,6.3912696799999935,
2050.0,6.480041499999999,
2049.0,6.414257050000003,
2048.0,6.321323390000003,
2047.0,6.526203159999994,
2046.0,6.378940580000005,
2045.0,6.384525300000007,
2044.0,6.49457932,
2043.0,6.371871950000013,
2042.0,6.33435059,
2041.0,6.432655339999997,
2040.0,6.331981650000003,
2039.0,6.313484189999997,
2038.0,6.41744614000001,
2037.0,6.2996330199999875,
2036.0,6.301998139999995,
2035.0,6.379508979999997,
2034.0,6.296722410000001,
2033.0,6.280735010000001,
2032.0,6.296012880000006,
2031.0,6.283748630000005,
2030.0,6.282302850000008,
2029.0,6.3023223900000005,
2028.0,6.239055640000004,
2027.0,6.282306669999997,
2026.0,6.339965820000003,
2025.0,6.125446320000009,
2024.0,6.254402159999998,
2023.0,6.320350649999995,
2022.0,6.170383450000003,
2021.0,6.255821230000009,
2020.0,6.215064999999996,
2019.0,6.1368179300000065,
2018.0,6.239154810000002,
2017.0,6.213603970000008,
2016.0,6.152000430000001,
2015.0,6.307582850000003,
2014.0,6.237297060000003,
2013.0,6.130481720000006,
2012.0,6.279376979999995,
2011.0,6.098697659999999,
2010.0,6.19213105,
2009.0,6.231414790000002,
2008.0,6.123115540000001,
2007.0,6.126827239999997,
2006.0,6.165645600000005,
2005.0,6.112514500000003,
2004.0,6.104896539999999,
2003.0,6.1385955800000005,
2002.0,6.028484349999999,
2001.0,6.177139280000006,
2000.0,6.1106834500000105,
1999.0,5.963459010000008,
1998.0,6.097126010000011,
1997.0,5.902931209999991,
1996.0,5.929290769999994,
1995.0,6.0604705800000005,
1994.0,5.903808590000011,
1993.0,5.957206720000002,
1992.0,5.982196810000005,
1991.0,5.891212469999999,
1990.0,5.989673620000005,
1989.0,5.954223639999995,
1988.0,5.839660640000005,
1987.0,5.961517329999992,
1986.0,5.9120750499999986,
1985.0,5.883907319999992,
1984.0,5.9497833300000025,
1983.0,5.830478669999991,
1982.0,5.832054139999997,
1981.0,5.954475400000007,
1980.0,5.776638030000001,
1979.0,5.888168339999993,
1978.0,5.930759429999995,
1977.0,5.803710940000002,
1976.0,5.8899078400000064,
1975.0,5.914196009999998,
1974.0,5.7719764699999985,
1973.0,5.913978579999991,
1972.0,5.78412247,
1971.0,5.841766360000008,
1970.0,5.873790740000004,
1969.0,5.734497070000003,
1968.0,5.881763449999994,
1967.0,5.827625280000007,
1966.0,5.759002689999988,
1965.0,5.7856483399999945,
1964.0,5.7295379699999955,
1963.0,5.689903259999994,
1962.0,5.822097780000007,
1961.0,5.622470849999999,
1960.0,5.709644319999995,
1959.0,5.816982270000011,
1958.0,5.641895290000008,
1957.0,5.824310310000001,
1956.0,5.779212949999987,
1955.0,5.686687469999995,
1954.0,5.769615180000002,
1953.0,5.726840969999998,
1952.0,5.681751249999991,
1951.0,5.765270229999999,
1950.0,5.682254790000002,
1949.0,5.773723610000005,
1948.0,5.6600074699999965,
1947.0,5.588539120000007,
1946.0,5.749019620000013,
1945.0,5.613750449999998,
1944.0,5.636035920000012,
1943.0,5.657367710000003,
1942.0,5.580459590000004,
1941.0,5.662822720000008,
1940.0,5.6840782200000035,
1939.0,5.599632259999993,
1938.0,5.6911773599999975,
1937.0,5.5350074699999965,
1936.0,5.6608009299999935,
1935.0,5.581703180000005,
1934.0,5.546371460000003,
1933.0,5.591701510000007,
1932.0,5.562316900000013,
1931.0,5.445434570000003,
1930.0,5.562049869999996,
1929.0,5.505878449999997,
1928.0,5.572105410000006,
1927.0,5.504131319999999,
1926.0,5.471672060000003,
1925.0,5.712982179999997,
1924.0,5.593849189999986,
1923.0,5.535003660000001,
1922.0,5.57090758999999,
1921.0,5.471137999999996,
1920.0,5.467365270000002,
1919.0,5.482334140000006,
1918.0,5.435218810000009,
1917.0,5.577583320000002,
1916.0,5.435436240000001,
1915.0,5.566097259999992,
1914.0,5.689643860000004,
1913.0,5.529376990000003,
1912.0,5.667125709999993,
1911.0,5.4713478099999975,
1910.0,5.510929110000006,
1909.0,5.651687629999998,
1908.0,5.400936129999991,
1907.0,5.5224762,
1906.0,5.434154509999999,
1905.0,5.498245240000003,
1904.0,5.4877166699999975,
1903.0,5.381801599999989,
1902.0,5.400337219999997,
1901.0,5.418888100000004,
1900.0,5.291099549999998,
1899.0,5.367034910000001,
1898.0,5.198978430000011,
1897.0,5.271347039999995,
1896.0,5.224040989999992,
1895.0,5.191947929999998,
1894.0,5.416229250000001,
1893.0,5.318248750000009,
1892.0,5.386997230000006,
1891.0,5.34688568,
1890.0,5.247951499999999,
1889.0,5.3745880099999965,
1888.0,5.164508820000009,
1887.0,5.278404230000007,
1886.0,5.165309899999997,
1885.0,5.113010400000007,
1884.0,5.1819000200000005,
1883.0,5.251804359999994,
1882.0,5.305919639999999,
1881.0,5.274406440000007,
1880.0,5.136035920000012,
1879.0,5.269142149999993,
1878.0,5.114715570000001,
1877.0,5.2395896900000025,
1876.0,5.2156868,
1875.0,5.214450839999998,
1874.0,5.451217650000004,
1873.0,5.349742890000002,
1872.0,5.58918761999999,
1871.0,5.504913329999994,
1870.0,5.444217679999994,
1869.0,5.461021420000009,
1868.0,5.204647060000013,
1867.0,5.234619140000007,
1866.0,5.065776819999996,
1865.0,5.1696624799999995,
1864.0,5.166000370000006,
1863.0,5.00766754,
1862.0,5.114162440000001,
1861.0,5.008754729999993,
1860.0,5.083221430000009,
1859.0,5.017223360000003,
1858.0,5.025173190000004,
1857.0,5.18358993999999,
1856.0,4.966510769999999,
1855.0,5.1802520800000025,
1854.0,5.233715060000009,
1853.0,5.187824250000006,
1852.0,5.195930480000001,
1851.0,5.011260989999997,
1850.0,5.164768219999999,
1849.0,4.939216610000003,
1848.0,5.080650329999997,
1847.0,5.0947799699999905,
1846.0,4.966011049999992,
1845.0,5.145801540000008,
1844.0,5.060981749999996,
1843.0,5.118679049999997,
1842.0,5.206657409999991,
1841.0,5.155025480000006,
1840.0,5.168888089999996,
1839.0,5.102218629999996,
1838.0,5.133686060000002,
1837.0,4.988113400000003,
1836.0,4.972625730000004,
1835.0,5.028358449999999,
1834.0,4.943370819999998,
1833.0,4.931320190000008,
1832.0,4.911567689999998,
1831.0,5.007644660000011,
1830.0,4.800117489999991,
1829.0,4.827941900000013,
1828.0,4.784221650000006,
1827.0,4.7261581399999955,
1826.0,4.8328094400000055,
1825.0,4.687110899999993,
1824.0,4.932743070000001,
1823.0,4.792285919999998,
1822.0,4.923316959999994,
1821.0,4.933555609999999,
1820.0,4.878227229999993,
1819.0,5.007415769999994,
1818.0,4.790538789999999,
1817.0,4.973590849999994,
1816.0,4.837623600000001,
1815.0,4.882324220000001,
1814.0,4.801349640000012,
1813.0,4.785678869999998,
1812.0,4.8621978799999965,
1811.0,4.744480139999993,
1810.0,4.919345859999993,
1809.0,4.684425349999998,
1808.0,4.811088560000002,
1807.0,4.73452377000001,
1806.0,4.770423889999989,
1805.0,4.768268589999991,
1804.0,4.718589780000002,
1803.0,4.807827000000003,
1802.0,4.656147000000004,
1801.0,4.819850919999993,
1800.0,4.735523229999998,
1799.0,4.883853920000007,
1798.0,4.7475547800000015,
1797.0,4.753486629999998,
1796.0,4.7254524200000105,
1795.0,4.636951449999998,
1794.0,4.824512490000004,
1793.0,4.6152381899999995,
1792.0,4.7362289399999895,
1791.0,4.70136260999999,
1790.0,4.766334529999995,
1789.0,4.724361420000008,
1788.0,4.7116623,
1787.0,4.702754980000009,
1786.0,4.609035489999997,
1785.0,4.740745540000006,
1784.0,4.60033799,
1783.0,4.746536249999991,
1782.0,4.546829220000006,
1781.0,4.718460090000008,
1780.0,4.624576570000002,
1779.0,4.592735290000007,
1778.0,4.6266212499999995,
1777.0,4.585597989999997,
1776.0,4.572425839999994,
1775.0,4.494350440000005,
1774.0,4.64916611000001,
1773.0,4.543140410000007,
1772.0,4.62451935,
1771.0,4.5224571199999986,
1770.0,4.595558159999996,
1769.0,4.490596769999996,
1768.0,4.6424217200000015,
1767.0,4.513374330000005,
1766.0,4.588184350000006,
1765.0,4.631103510000003,
1764.0,4.45201874,
1763.0,4.627368929999989,
1762.0,4.455772400000001,
1761.0,4.645057680000008,
1760.0,4.439323419999994,
1759.0,4.559345239999999,
1758.0,4.431068420000003,
1757.0,4.563453670000001,
1756.0,4.5006370600000025,
1755.0,4.4699554500000005,
1754.0,4.439418789999991,
1753.0,4.421287540000009,
1752.0,4.495162959999988,
1751.0,4.464225769999999,
1750.0,4.599632259999993,
1749.0,4.39667510999999,
1748.0,4.527210229999994,
1747.0,4.352371210000001,
1746.0,4.52122116000001,
1745.0,4.322055809999995,
1744.0,4.50122451,
1743.0,4.45080566,
1742.0,4.562267300000002,
1741.0,4.423877709999999,
1740.0,4.4372405999999955,
1739.0,4.376361840000001,
1738.0,4.449768070000005,
1737.0,4.41311644999999,
1736.0,4.429454809999996,
1735.0,4.4157867400000015,
1734.0,4.323749539999994,
1733.0,4.437900549999995,
1732.0,4.313030240000003,
1731.0,4.381771090000001,
1730.0,4.278995519999995,
1729.0,4.350448610000001,
1728.0,4.331092829999989,
1727.0,4.477760310000008,
1726.0,4.273181919999999,
1725.0,4.375415799999999,
1724.0,4.23215866000001,
1723.0,4.4031639100000035,
1722.0,4.245719899999997,
1721.0,4.411590579999995,
1720.0,4.3205642700000055,
1719.0,4.356651299999996,
1718.0,4.264259329999987,
1717.0,4.300075530000001,
1716.0,4.175453189999999,
1715.0,4.2920112600000095,
1714.0,4.258659370000004,
1713.0,4.311405179999994,
1712.0,4.254859920000001,
1711.0,4.236431120000006,
1710.0,4.281215669999995,
1709.0,4.309440609999996,
1708.0,4.23719023999999,
1707.0,4.1864166299999965,
1706.0,4.227901459999998,
1705.0,4.300739289999996,
1704.0,4.24763870999999,
1703.0,4.252433780000004,
1702.0,4.122905729999999,
1701.0,4.103889460000005,
1700.0,4.217346190000001,
1699.0,4.151008610000005,
1698.0,4.194145200000008,
1697.0,4.180027010000003,
1696.0,4.219570159999989,
1695.0,4.082012179999992,
1694.0,4.161186209999997,
1693.0,4.128425590000006,
1692.0,4.140201560000008,
1691.0,4.116348259999995,
1690.0,4.173645020000009,
1689.0,4.1219368,
1688.0,4.123062129999994,
1687.0,4.177688599999996,
1686.0,4.072795869999993,
1685.0,4.091884609999994,
1684.0,4.093017580000009,
1683.0,4.066913599999992,
1682.0,4.114673609999997,
1681.0,4.020011909999994,
1680.0,4.159805300000002,
1679.0,4.0373687700000005,
1678.0,4.036018369999994,
1677.0,4.111110679999996,
1676.0,4.066402429999997,
1675.0,4.157375339999987,
1674.0,4.040927890000006,
1673.0,4.037609099999997,
1672.0,4.083007809999998,
1671.0,4.126304629999993,
1670.0,3.94885635,
1669.0,4.10204315,
1668.0,3.9712257300000005,
1667.0,4.105739589999999,
1666.0,3.959129329999996,
1665.0,4.130519859999993,
1664.0,3.879642490000009,
1663.0,3.9410324000000116,
1662.0,3.898292550000008,
1661.0,4.04106139999999,
1660.0,4.000064850000001,
1659.0,4.052032479999994,
1658.0,3.914886480000007,
1657.0,3.9774780200000066,
1656.0,3.9467735300000015,
1655.0,3.9566459699999967,
1654.0,3.915752409999996,
1653.0,3.935947409999997,
1652.0,3.957302090000013,
1651.0,3.934509279999986,
1650.0,3.9705772399999972,
1649.0,3.814903259999994,
1648.0,3.937843319999999,
1647.0,3.8787918099999956,
1646.0,3.948299410000004,
1645.0,3.8666229199999975,
1644.0,3.979179380000005,
1643.0,3.808895110000009,
1642.0,3.9459571799999935,
1641.0,3.8104248100000007,
1640.0,3.9163017300000007,
1639.0,3.8321876500000087,
1638.0,3.8108329800000007,
1637.0,3.9469909700000017,
1636.0,3.8298416199999963,
1635.0,3.9020767199999966,
1634.0,3.842086789999996,
1633.0,3.860946659999996,
1632.0,3.782306669999997,
1631.0,3.883010859999999,
1630.0,3.764583590000001,
1629.0,3.9203834600000107,
1628.0,3.797260289999997,
1627.0,3.7476501499999983,
1626.0,3.8452835100000016,
1625.0,3.753417970000001,
1624.0,3.804527280000002,
1623.0,3.7180824300000097,
1622.0,3.853450769999995,
1621.0,3.693969729999992,
1620.0,3.80027007999999,
1619.0,3.6888656600000047,
1618.0,3.764415740000004,
1617.0,3.710872649999999,
1616.0,3.784946439999999,
1615.0,3.69900131,
1614.0,3.6836624099999966,
1613.0,3.856101989999999,
1612.0,3.610702520000004,
1611.0,3.780872340000002,
1610.0,3.6641845700000033,
1609.0,3.704830170000008,
1608.0,3.651992800000002,
1607.0,3.7603301999999985,
1606.0,3.6807746899999927,
1605.0,3.7223739700000067,
1604.0,3.732902530000004,
1603.0,3.605037689999989,
1602.0,3.751125330000008,
1601.0,3.680175779999999,
1600.0,3.647525790000003,
1599.0,3.684108739999999,
1598.0,3.667762759999988,
1597.0,3.6646652200000034,
1596.0,3.614257820000006,
1595.0,3.687465660000001,
1594.0,3.5595245300000045,
1593.0,3.6508560099999983,
1592.0,3.567501070000006,
1591.0,3.5815544200000033,
1590.0,3.6074752799999885,
1589.0,3.60207367000001,
1588.0,3.634773249999995,
1587.0,3.488857270000011,
1586.0,3.62521744,
1585.0,3.5871658300000036,
1584.0,3.5556907700000124,
1583.0,3.6409950200000054,
1582.0,3.4471168500000005,
1581.0,3.681953429999993,
1580.0,3.519466399999999,
1579.0,3.607181550000007,
1578.0,3.570728299999999,
1577.0,3.489681250000004,
1576.0,3.5459213299999988,
1575.0,3.4502868699999993,
1574.0,3.586235049999999,
1573.0,3.5278511100000003,
1572.0,3.532428750000008,
1571.0,3.503883369999997,
1570.0,3.4253692599999965,
1569.0,3.549156189999991,
1568.0,3.4194946199999947,
1567.0,3.555191040000011,
1566.0,3.5541954100000055,
1565.0,3.5076103199999977,
1564.0,3.479812629999998,
1563.0,3.4262161300000002,
1562.0,3.5167350799999895,
1561.0,3.393539419999996,
1560.0,3.3909721400000024,
1559.0,3.5563697800000114,
1558.0,3.4302520699999945,
1557.0,3.39460373,
1556.0,3.502708439999992,
1555.0,3.4344444200000055,
1554.0,3.514938360000002,
1553.0,3.3822479199999975,
1552.0,3.3577842699999962,
1551.0,3.439735420000005,
1550.0,3.3807373100000007,
1549.0,3.422866819999996,
1548.0,3.4267196700000113,
1547.0,3.4557609499999984,
1546.0,3.3113746599999985,
1545.0,3.3473243699999955,
1544.0,3.407436369999999,
1543.0,3.3413925099999915,
1542.0,3.312885289999997,
1541.0,3.3730506899999995,
1540.0,3.398860929999998,
1539.0,3.3450927699999937,
1538.0,3.312953950000008,
1537.0,3.3402710000000013,
1536.0,3.40572739000001,
1535.0,3.2774543799999947,
1534.0,3.379089349999987,
1533.0,3.342235560000006,
1532.0,3.347648620000001,
1531.0,3.353065490000006,
1530.0,3.321338660000009,
1529.0,3.336433410000012,
1528.0,3.3014717100000013,
1527.0,3.3276786800000053,
1526.0,3.2957801800000084,
1525.0,3.252727499999992,
1524.0,3.273284910000001,
1523.0,3.4032211300000057,
1522.0,3.283962250000002,
1521.0,3.290927890000006,
1520.0,3.349391940000004,
1519.0,3.2046661400000005,
1518.0,3.2941589399999884,
1517.0,3.2310104400000057,
1516.0,3.2300644000000034,
1515.0,3.33969879,
1514.0,3.2013130200000006,
1513.0,3.2625656200000037,
1512.0,3.216819759999993,
1511.0,3.217563630000001,
1510.0,3.3078918500000043,
1509.0,3.1564788900000025,
1508.0,3.2454719499999953,
1507.0,3.186428070000005,
1506.0,3.1991004900000064,
