2500,37.50637054,52.38671875
2499,37.54796219,52.47968292
2498,37.71586227,52.51605606
2497,37.78478241,52.46808624
2496,37.54405594,52.45399475
2495,37.49436569,52.48029327
2494,37.74761581,52.49415588
2493,37.85300446,52.54016495
2492,37.68226242,52.50518799
2491,37.53184128,52.4718399
2490,37.6486969,52.51843262
2489,37.82905197,52.53178024
2488,37.8139267,52.52696228
2487,37.6074028,52.53288651
2486,37.59336853,52.51819992
2485,37.82857513,52.56055069
2484,37.85746765,52.58493423
2483,37.70245361,52.54645538
2482,37.53260422,52.54039764
2481,37.77567673,52.54335403
2480,37.98099899,52.53121948
2479,37.76989746,52.52506638
2478,37.60109329,52.58291245
2477,37.66228104,52.6413269
2476,37.8549118,52.57959366
2475,37.8660202,52.58639526
2474,37.627388,52.59758759
2473,37.61076736,52.57603455
2472,37.84066391,52.58120346
2471,37.90608978,52.59024048
2470,37.74708176,52.58268738
2469,37.61940002,52.66357803
2468,37.82771683,52.5808754
2467,37.96323395,52.6193161
2466,37.84142303,52.61756897
2465,37.63032913,52.60535431
2464,37.79623032,52.65790939
2463,37.97932053,52.62034988
2462,37.93991852,52.60486603
2461,37.69790649,52.69772339
2460,37.68522263,52.65631866
2459,37.91630554,52.65446472
2458,38.00986862,52.64080048
2457,37.76948547,52.63562775
2456,37.69001389,52.77128983
2455,37.90506363,52.71702576
2454,38.00215149,52.64680481
2453,37.87982559,52.67998505
2452,37.76304245,52.71992111
2451,37.80218124,52.67358398
2450,38.02724075,52.64297867
2449,37.98000717,52.63586807
2448,37.7722702,52.73082352
2447,37.80308151,52.8454895
2446,37.95432281,52.72234726
2445,38.00801468,52.59358978
2444,37.81368637,52.73625946
2443,37.77986526,52.83504868
2442,37.96492004,52.78668213
2441,37.99249268,52.652668
2440,37.9028511,52.71921158
2439,37.79491043,52.88765335
2438,37.95124435,52.84773636
2437,38.02952194,52.67503357
2436,37.95341873,52.69506073
2435,37.854702,52.83887863
2434,37.9345932,52.87962723
2433,38.02115631,52.72971344
2432,37.99107742,52.6803093
2431,37.90245056,52.87017059
2430,37.91481781,52.96596909
2429,38.08013916,52.76753998
2428,38.02153397,52.60707855
2427,37.97094345,52.79428864
2426,37.91605377,52.99899673
2425,37.97248459,52.86531448
2424,38.01285553,52.63632965
2423,38.03753281,52.78860855
2422,38.0105629,53.05718613
2421,38.03085327,52.95669556
2420,38.06889725,52.72240067
2419,37.95568085,52.70701599
2418,38.0259285,53.05667114
2417,37.99631119,53.05680084
2416,38.00824356,52.70946121
2415,38.0622406,52.71849823
2414,38.07423782,52.99107361
2413,38.07102966,53.05560303
2412,37.98846436,52.80353546
2411,38.07268906,52.6819458
2410,38.18408203,53.0317955
2409,38.02804184,53.13819504
2408,37.98412704,52.84915543
2407,38.05131912,52.68353271
2406,38.19766235,52.98329163
2405,38.13060379,53.21052551
2404,37.95921326,52.93372345
2403,38.08633041,52.70608139
2402,38.18849945,52.94991684
2401,38.15866852,53.31609726
2400,38.00212097,53.00113678
2399,38.09811401,52.73024368
2398,38.1639328,52.97583771
2397,38.18002701,53.22438049
2396,38.00676346,53.00563431
2395,38.03015518,52.72441483
2394,38.22175217,52.92974854
2393,38.17657852,53.28575516
2392,38.06496429,53.13016129
2391,38.06380463,52.77401352
2390,38.27367783,52.92637253
2389,38.30098724,53.31021118
2388,38.0851593,53.17232513
2387,38.0395546,52.8526001
2386,38.32878113,52.94166946
2385,38.28919983,53.34088898
2384,38.05426407,53.19566727
2383,38.12514877,52.78329849
2382,38.31910324,52.91023254
2381,38.36257935,53.26144028
2380,38.09966278,53.25682068
2379,38.1235466,52.92493057
2378,38.38082504,52.84886932
2377,38.33861542,53.29601288
2376,38.08684158,53.25701141
2375,38.08239365,52.92162323
2374,38.38562775,52.96017075
2373,38.37561798,53.3659935
2372,38.12325668,53.3250885
2371,38.1451416,52.89891815
2370,38.34502792,52.95696259
2369,38.44128799,53.30115128
2368,38.18847275,53.33996964
2367,38.20639038,52.99104309
2366,38.44665146,52.97592926
2365,38.4276886,53.35090256
2364,38.20434952,53.3380928
2363,38.19530487,52.96476364
2362,38.44448471,52.9940834
2361,38.5114212,53.32453156
2360,38.20372391,53.36354446
2359,38.26298904,53.00647736
2358,38.51176071,53.05855942
2357,38.43109894,53.382267
2356,38.15630341,53.37035751
2355,38.22064209,53.02898788
2354,38.52973175,53.01291275
2353,38.46526337,53.42947769
2352,38.19620514,53.32868195
2351,38.31500244,52.98282623
2350,38.54936218,53.10714722
2349,38.46160126,53.44741821
2348,38.20558929,53.35271835
2347,38.32238388,52.98162079
2346,38.59685516,53.16854095
2345,38.46046829,53.47373581
2344,38.21752548,53.28583527
2343,38.35244751,52.98003387
2342,38.63047409,53.15039063
2341,38.47963715,53.49066925
2340,38.24977112,53.2990036
2339,38.43933868,52.93629837
2338,38.66205978,53.14152908
2337,38.50115585,53.52626419
2336,38.27507019,53.2146225
2335,38.46197128,52.99051285
2334,38.6509285,53.20177841
2333,38.48239899,53.47591782
2332,38.30875397,53.17999268
2331,38.54537964,53.03031158
2330,38.72434235,53.34170532
2329,38.53141785,53.41447449
2328,38.34960556,53.14400864
2327,38.55009079,53.02028656
2326,38.71556473,53.33153152
2325,38.52546692,53.39791107
2324,38.39074707,53.03001404
2323,38.56298447,53.01364517
2322,38.72676086,53.39147949
2321,38.54496384,53.30125809
2320,38.47739029,52.96921158
2319,38.61374664,53.0727272
2318,38.67320251,53.42276764
2317,38.60834885,53.2391243
2316,38.55723953,52.89556503
2315,38.57856369,53.10897827
2314,38.65650177,53.35290909
2313,38.66699219,53.14759064
2312,38.67929077,52.93655396
2311,38.603508,53.17618179
2310,38.63973618,53.29177856
2309,38.73902893,53.00663757
2308,38.671772,53.01631165
2307,38.5026741,53.15610886
2306,38.67195129,53.14549255
2305,38.81045151,53.00323486
2304,38.66913223,53.01963806
2303,38.51293564,53.08699799
2302,38.71562576,53.09860229
2301,38.86962128,53.04855728
2300,38.66415787,53.02139664
