2500,52.4943428,47.02699661
2499,52.44068909,47.110569
2498,52.41814804,47.17770004
2497,52.41819763,47.00586319
2496,52.44981766,47.13294601
2495,52.40454865,47.05630112
2494,52.46375656,47.04714203
2493,52.42969513,47.16160965
2492,52.47175217,47.05730057
2491,52.44670105,47.06469345
2490,52.41598511,47.13673401
2489,52.44409561,47.06834412
2488,52.46186829,47.20084763
2487,52.4424057,47.03436279
2486,52.46042633,47.1247406
2485,52.44509125,47.14660263
2484,52.43787003,47.06129074
2483,52.48188782,47.1740303
2482,52.44254303,47.07967377
2481,52.46401978,47.0622139
2480,52.48403549,47.13063431
2479,52.44724274,47.07076263
2478,52.47403336,47.09555054
2477,52.48843384,47.14965439
2476,52.40724182,47.1053009
2475,52.46928406,47.21237183
2474,52.41773605,47.10954285
2473,52.45742798,47.11229324
2472,52.43391418,47.12495422
2471,52.44911194,47.10808563
2470,52.43597031,47.1833725
2469,52.45056152,47.09859848
2468,52.45768356,47.14169312
2467,52.43052292,47.1425705
2466,52.42186356,47.16571426
2465,52.42962646,47.16697311
2464,52.42827988,47.08660507
2463,52.43852234,47.13651276
2462,52.4307251,47.17974854
2461,52.43244934,47.13950729
2460,52.4646759,47.1285553
2459,52.4615097,47.10084534
2458,52.49717331,47.1861763
2457,52.47364807,47.199646
2456,52.44462967,47.12435913
2455,52.49006653,47.13736343
2454,52.43812943,47.16965866
2453,52.4221077,47.18166733
2452,52.48957443,47.17824936
2451,52.45666504,47.15416336
2450,52.49875259,47.18757629
2449,52.47056961,47.22884369
2448,52.43764496,47.23507309
2447,52.45082855,47.24994278
2446,52.4376564,47.2173996
2445,52.50556564,47.14344406
2444,52.41347504,47.17436981
2443,52.44075012,47.21060944
2442,52.44174194,47.19318771
2441,52.48244476,47.19986725
2440,52.44007111,47.20123672
2439,52.46017075,47.20530701
2438,52.48190689,47.17245483
2437,52.4450531,47.19245529
2436,52.4010849,47.18445969
2435,52.43536758,47.19621658
2434,52.44493484,47.15761566
2433,52.44456482,47.21404648
2432,52.46955109,47.20027924
2431,52.45449448,47.21965027
2430,52.47148895,47.22740555
2429,52.50292587,47.22062683
2428,52.47880173,47.2217598
2427,52.46940231,47.20251083
2426,52.44949341,47.23544312
2425,52.4222374,47.26304626
2424,52.43748856,47.20445633
2423,52.42459106,47.24339294
2422,52.48950195,47.20422745
2421,52.47632217,47.22177124
2420,52.50019836,47.26041412
2419,52.39334106,47.1955986
2418,52.45727158,47.34207153
2417,52.41915512,47.16448593
2416,52.42886353,47.31413269
2415,52.48234177,47.24492264
2414,52.46681976,47.15481949
2413,52.54473114,47.36420059
2412,52.46517181,47.11680984
2411,52.48839188,47.35754395
2410,52.52073288,47.20511246
2409,52.42697144,47.30503082
2408,52.45446014,47.308918
2407,52.46191788,47.18657684
2406,52.53766632,47.45357513
2405,52.46234131,47.13848495
2404,52.43958282,47.364254
2403,52.47711563,47.28225327
2402,52.46198654,47.22119141
2401,52.50108337,47.47514725
2400,52.4678154,47.10763931
2399,52.50284195,47.47909164
2398,52.46707916,47.20548248
2397,52.45009613,47.32110596
2396,52.47529602,47.36955643
2395,52.43294907,47.159832
2394,52.42961502,47.53705978
2393,52.46929932,47.15285492
2392,52.47277069,47.4871254
2391,52.46945572,47.28046417
2390,52.47976303,47.27233124
2389,52.49692154,47.4848175
2388,52.47991562,47.13858414
2387,52.43850327,47.54207611
2386,52.49320984,47.20372009
2385,52.44630051,47.50760651
2384,52.4632225,47.34546661
2383,52.49477005,47.25841522
2382,52.46231461,47.53354645
2381,52.46994019,47.19206619
2380,52.49869919,47.54758453
2379,52.47676468,47.27651596
2378,52.47567749,47.44972992
2377,52.47565079,47.40273666
2376,52.43996429,47.29442215
2375,52.48053741,47.51769638
2374,52.5059166,47.21773148
2373,52.48739243,47.57063293
2372,52.47088242,47.3081398
2371,52.43992233,47.41793823
2370,52.47079849,47.41217422
2369,52.50579071,47.34851074
2368,52.50320435,47.52956772
2367,52.4742775,47.24678802
2366,52.48077393,47.58159637
2365,52.47502899,47.2922554
2364,52.50510025,47.49205399
2363,52.52047348,47.38468933
2362,52.54727173,47.33691788
2361,52.5670929,47.57533646
2360,52.5412674,47.26720428
2359,52.53532028,47.53181839
2358,52.49971008,47.34170151
2357,52.473526,47.44497681
2356,52.43050385,47.40702057
2355,52.51643753,47.38398361
2354,52.5398674,47.50146866
2353,52.49622345,47.36297607
2352,52.50949097,47.55895615
2351,52.50263977,47.27381897
2350,52.52715302,47.55608749
2349,52.52391052,47.29650497
2348,52.50810242,47.47605133
2347,52.51151276,47.39194489
2346,52.50857544,47.37921524
2345,52.52659988,47.60600662
2344,52.46969986,47.29246521
2343,52.522995,47.55768204
2342,52.49209595,47.24722672
2341,52.52519226,47.51786423
2340,52.54308701,47.31062317
2339,52.55103302,47.41220856
2338,52.53549957,47.4281044
2337,52.53622055,47.36941147
2336,52.5255394,47.52440643
2335,52.52295303,47.25664139
2334,52.55032349,47.54870224
2333,52.50069046,47.19616318
2332,52.55983353,47.50750351
2331,52.61590576,47.28710175
2330,52.55464935,47.40784073
2329,52.57526779,47.32284546
2328,52.56305313,47.27844238
2327,52.52382278,47.48406219
2326,52.52906036,47.12438583
2325,52.57834244,47.49780655
2324,52.55316925,47.14248657
2323,52.55067825,47.46763229
2322,52.61965561,47.15088272
2321,52.5681839,47.36775589
2320,52.55556107,47.29850769
2319,52.56455612,47.2658577
2318,52.59503555,47.36246872
2317,52.59260559,47.15415955
2316,52.61059952,47.34184265
2315,52.58830261,47.09692001
2314,52.61183929,47.28252029
2313,52.60656357,47.16328049
2312,52.63968658,47.22704315
2311,52.60249329,47.20814133
2310,52.63438416,47.16192627
2309,52.63619995,47.19962311
2308,52.59980392,47.16786957
2307,52.59592056,47.18359756
2306,52.59380341,47.11557388
2305,52.63166428,47.14385986
2304,52.60716248,47.14021301
2303,52.63934708,47.08730316
2302,52.62852859,47.13554001
2301,52.6323204,47.13007355
2300,52.62955475,47.07485962
2299,52.59521484,47.05820465
2298,52.68785858,47.04487228
2297,52.67781448,47.02774429
2296,52.73952484,47.00819397
2295,52.65967941,46.96305466
2294,52.67652893,47.06609726
2293,52.67471695,47.0009346
2292,52.68978882,47.03662872
2291,52.69778442,46.97593307
2290,52.71055222,46.97657013
2289,52.7187233,46.95157242
2288,52.68202591,46.95404816
2287,52.68703079,46.96118164
2286,52.73571777,46.90510178
2285,52.74824524,46.95853424
2284,52.68202591,46.93494415
2283,52.6799202,46.95474625
2282,52.71291733,46.94819641
2281,52.73122787,46.92889404
2280,52.72977829,46.85355759
2279,52.74581909,46.93510056
2278,52.75905609,46.89823532
2277,52.78815079,46.97084045
2276,52.7676506,46.87149429
2275,52.75669098,46.91274643
